model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Vip,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.0020976350762260004,0.001655862569708,0.0,0.0,0.00258902609315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001660341944833,0.030548977345888004,0.0,0.010192614188075001,0.014660091598534002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010491711807434,0.0,0.0,0.0,0.0,0.0036668579342850004,0.0,0.0,0.0,0.006366944226906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004695832134833,0.90312741167344
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001250767345575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034372307049190002,0.0,0.0,0.0,0.0,0.002126764938615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503828998357657,0.046807790979961,0.0034389446488320005,0.427179208250728,0.004770829168538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013868923713740002,0.0
PC.Other1,0.048839832787977,0.028484287012689003,0.314855797348274,0.015032191798304001,0.049446767422397,0.001350811270148,0.0,0.002278105798609,0.0,0.0014045787530930001,0.06940854034233901,0.01750232636833,0.021944841170775,0.004807510950926,0.085656632430592,0.037789650326624,0.028806646272342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024862024931260004,0.0010616032872880002,0.0,0.003271900398599,0.0023176460515100003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023755423644592003,0.001128253940399,0.0,0.0,0.0,0.001148914307044,0.007413324047429001,0.0,0.0,0.028329629390628,0.0,0.0,0.0,0.017456044841364,0.0,0.012020156317818002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046176333044248,0.0,0.003513719817098,0.12090123742802901
PC.Other1,0.005913491836018,0.0,0.004819920033534,0.0,0.0,0.0,0.0,0.017174723744089,0.0,0.0,0.010310157888275,0.0,0.0073685556054870005,0.12465309631947001,0.039755025820831,0.033169978117527005,0.024860460144001003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485344631724396,0.180118739049643,0.012124388252557001,0.007675838742467001,0.0,0.001435086504114,0.0,0.0,0.0,0.0,0.0,0.0,0.001624317535043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017016660283120002,0.028123975688855003,0.0,0.0,0.0027863271781770004
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020214334554970004,0.0,0.0,0.024688499430249002,0.006556520749115001,0.006805969918039,0.010845809210872,0.004225734966476,0.006933403341508,0.006144697155329001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001674012291988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017292636993772002,0.109784775578893,0.006691490063977,0.034748000788623,0.0036185333877590004,0.0,0.0,0.0,0.0,0.5037069774213591,0.0,0.0,0.0,0.07970451044578701,0.0,0.15966247406643203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012150387580380001,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011816694646600001,0.0,0.0,0.0,0.023588229565242,0.018496910017595,0.013654650195944001,0.0,0.006659911299965001,0.01901985254217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039800101507404005,0.511605595325424,0.10360088111472801,0.18896205424269202,0.07038542820208901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023006758624957,0.0,0.0,0.11519129276759901,0.385893627994959,0.13885733361826702,0.10139498701027401,0.012958590201529,0.057940591774864006,0.019091802970623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006948662029934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013170804979545,0.010219906810646,0.0014021667855040002,0.0,0.0,0.019367678422448003,0.0011238837597250001,0.0,0.0,0.025454809281695003,0.0,0.0,0.0,0.0012497693015520001,0.0,0.002534936826842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050597324778704,0.003379058386657,0.0,0.006480369466431
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013794278590812002,0.0,0.0015640699675630002,0.217660772796429,0.322142444316845,0.04680320260240901,0.088169998388633,0.017023620785851002,0.077638813999457,0.019667117004384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023468556527852003,0.10031245302185901,0.006314799528738001,0.035268310953529,0.006982083622965001,0.002101491462868,0.0,0.0,0.0,0.009800347447139,0.0,0.0,0.0,0.001084090235967,0.0,0.002432340646367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003536588759049,0.001247864870447,0.0,0.0
PC.Other1,0.030837036413575002,0.0039814226518160006,0.042147210115638004,0.005208983157885001,0.013619835266847001,0.0,0.0,0.0,0.0,0.0,0.001552026820992,0.0014381653464880001,0.0,0.0,0.0,0.0016516816347450002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001019046420101,0.0029710845443330003,0.0,0.0018234204122700001,0.0019376391766610002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359353483293648,0.06275587042892601,0.006309994443364,0.08285727778301001,0.002130832071399,0.0,0.0,0.0,0.0,0.065423841822348,0.0,0.0,0.0,0.0,0.0,0.013438505062284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001954415795213,0.29396981047895404
PC.Other1,0.0042550539341400006,0.001379812430185,0.0,0.0,0.002634303324873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001171483186083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006635694533228,0.024730091117037,0.004963698404286,0.0032580002689630004,0.004557756297388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24420681842136302,0.020193146603084,0.002489779357772,0.0028701581072360003,0.0,0.0040876739673640005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010992544358844001,0.6535027199633581
PC.Other1,0.0022753548906380002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014941701055160002,0.0,0.004955158828960001,0.0011212716809010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940577249882218,0.008601962293532,0.0,0.003921773571999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016858344370631002,0.004791431662473001
PC.Other1,0.004779656791407,0.0,0.0063717706557310004,0.0,0.0,0.00202076069436,0.0,0.11190440835255201,0.0,0.003450733232198,0.001326191829864,0.001073710391563,0.001150618065221,0.137730067367853,0.0020245113686430003,0.002100114998192,0.0015270608477090002,0.0,0.0,0.0038657665783500004,0.001390956359907,0.0,0.0,0.001209534568987,0.0,0.0036794252837300005,0.0,0.0,0.002427321591041,0.0011062893762430002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519191378223797,0.06884432789769901,0.007233481625763,0.059823223701783,0.001921102157217,0.0017828480385680002,0.004394242778832,0.0,0.0,0.0,0.0,0.0,0.0011055177031500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002262097535916,0.021173178157124002,0.0029473744465230004,0.014003710842480002
PC.Other1,0.0,0.0,0.006767544145225001,0.0,0.0,0.0,0.0,0.015106879479245001,0.0,0.005088867890954,0.043370390066792004,0.053494430511754,0.0020580626289920002,0.024808636152845003,0.0,0.004046106530816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031657426604820003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021801568471396002,0.096616375793485,0.0,0.015570937431005,0.0,0.0,0.0010979447596450001,0.0,0.0,0.340590548665866,0.035044842704399004,0.008285147105621001,0.0,0.005072615209351,0.058936548426896,0.251844253213454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018623327237020002,0.0
PC.Other1,0.0069837949238110006,0.001912721890922,0.0023427176329800002,0.0013173138419940002,0.004850085682008,0.0,0.0,0.0,0.0,0.0,0.018797762418064003,0.07248293308247,0.011408916814354,0.00640813976583,0.002295088567381,0.015208281857476,0.011192280773284002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007976478908235001,0.0,0.0,0.002092643039603,0.0012223529218830002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687013576177088,0.077829308598182,0.002434531804334,0.012125445782974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002209674294464,0.0,0.010709800951968001,0.039710837443266006
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10433163067131701,0.002908041911208,0.26390985596050304,0.025291840640216,0.0,0.40290276457907404,0.0035095237864260003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017125286412174,0.0,0.001331294977204,0.0,0.0,0.0,0.0,0.0,0.06073284352194001,0.02383349171678,0.002582922873384,0.013062289652024,0.002633408259619,0.0,0.060199847044723004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011609632328002,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019680816145469,0.077531409316951,0.013730212581632002,0.027230158833761002,0.014816730408442001,0.6084103702263121,0.043275904206246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073148681905090005,0.020881942220729,0.0,0.019034979902935,0.009099434559069001,0.0,0.134369625211498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015989358223540001,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015052381935291001,0.0,0.0,0.004145178964699001,0.003211883900081,0.0020250386908890004,0.931538271138138,0.0,0.001087491544209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024793866945094,0.012323811315477001,0.0,0.002588903770995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.005987840826773,0.0033779366957120004,0.0035378242080210003,0.0021535615888660002,0.0061996140432710005,0.0,0.0,0.0,0.0,0.001275811497203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004188191606861001,0.006434921788667,0.0,0.027748976621209002,0.030588699005439004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006426997620593001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007966691170829,0.8901582940932111
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010326989197332001,0.0029814050837310003,0.015516296739638,0.001243776374016,0.017859458280167002,0.022907258422913003,0.009679887724542001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10450659561259301,0.56206167401593,0.16257877032852303,0.06153020824673101,0.0060981660438400006,0.00646900223271,0.0020933015508000003,0.0,0.0,0.001125635438879,0.00122551856224,0.0,0.0,0.001902354729907,0.0,0.001720654476719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004670193957577001,0.001146769970371,0.0,0.0
PC.Other1,0.0037921804200230004,0.0047164259670990005,0.003893688365479,0.0025079533379560003,0.0038903573673820004,0.0,0.0,0.0,0.0,0.0,0.009261656728465,0.0031255687622290004,0.003981627945471001,0.0010313852936350001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005517967856433,0.006999290073572001,0.0,0.010796071315871,0.008636674312844001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002237247710885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011805168441632001,0.9129811147651401
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021239720878957,0.226771053663667,0.283943948753659,0.014816970968869001,0.053757718565518,0.12075438428057501,0.007892336382896001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455187392823,0.0069649253507120005,0.0,0.005548931729290001,0.0,0.014417072928845,0.007429733236207001,0.0,0.0,0.204712252392643,0.0,0.0,0.0,0.003958481552978,0.0,0.016761733249007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002930631974785,0.0,0.0,0.0
PC.Other1,0.030283877246657,0.008710236019001,0.025421514700437003,0.009242411158586001,0.01614735912624,0.0,0.0,0.0,0.0,0.0,0.002391096768853,0.0010218413365870001,0.0,0.001549963337012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24333583238892603,0.0066073711653820005,0.11005603305948201,0.04586891570924,0.015422862528502002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031228968538910004,0.046869103081069,0.0053504805477920005,0.0,0.0014099959526440002,0.0,0.0,0.001610294703291,0.0,0.0,0.00178894725925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11750885952888102,0.29971088438214905
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01024002465983,0.010907199966936001,0.008206605706506,0.009374948460000001,0.001416885879475,0.005827163924662,0.001115666487084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016096030118164,0.627224000391827,0.19275079048964203,0.086647465218794,0.023491887411681,0.001704269814736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.043804753669951006,0.025573422565935002,0.41846813925192705,0.015111011808855001,0.11978861935455601,0.0,0.0,0.0,0.0,0.0,0.0,0.0012368231820420001,0.0,0.0,0.001325862241675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038352293887410002,0.010664340907487,0.001498064862104,0.003715065750981,0.0026368214071360004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050329499986580005,0.002776840454589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014376154775190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005290187041853,0.289494778519366
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003047680855687,0.0,0.0,0.9818605490448111,0.0,0.0,0.003999709986395,0.0,0.0,0.0,0.0,0.0,0.001630719006436,0.0,0.0,0.0,0.0,0.0,0.0,0.006473213686046001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001449464343191,0.0,0.0,0.024274989100445003,0.281933152612309,0.074457814969555,0.006178833546402001,0.011031461147957,0.094194743576132,0.015560288614188001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004032878293954,0.0,0.0021107100799140003,0.001487735505326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06469507667125901,0.0037788687747340004,0.0,0.0,0.0,0.35703490331707904,0.017532133245946,0.0031853907937360003,0.0,0.014201667312833,0.0,0.0,0.0,0.0,0.0,0.00526918735475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004892287291679001,0.0,0.0,0.009460431632515
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001389291887041,0.0,0.0,0.0,0.0,0.0,0.004475555054005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029110693675220003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067142083983730005,0.001514150675714,0.0,0.9753833888812301,0.0017874239704130002,0.0,0.005260352828211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006836086738831001,0.0,0.0,0.0045601354688650005,0.0,0.0016031751799990002,0.03422434191714,0.0,0.0023320010273660003,0.001359577064447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004070967713052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117551860692558,0.28827290517187004,0.056609125469138,0.377059613864342,0.037381277397897004,0.006076016252744,0.031037311547571004,0.0,0.0,0.002697009698926,0.0,0.0,0.002779846172498,0.001063615330167,0.0,0.003115320254081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009950011136081,0.0072927056817930005,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023499727257881003,0.11786252493566401,0.014552880431550001,0.015536530457093,0.0032681240199240002,0.040150445994569,0.022406202388632,0.0,0.0,0.0,0.169075482611585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008274352007024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037194262967980003,0.004811987372509,0.0,0.5609974442752931,0.0,0.0,0.0,0.0,0.0,0.00497034896437,0.0,0.0,0.0,0.0027146760194950003,0.0,0.00268229805336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025567249903080003,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.023951878607113,0.0,0.002588061492796,0.0,0.0,0.0,0.0,0.0,0.007874546914643,0.0,0.0032633213796370002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01003449366722,0.45895235327083506,0.036336795683523,0.344082311741416,0.004601915880972,0.0014458470155080002,0.020143190628729,0.0,0.0,0.0016237178826600002,0.010710074605584001,0.001559073856672,0.022165844559534003,0.04117042326123,0.0,0.004875032412666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001672319348597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021936057795627,0.004998175417755,0.20983352637185002,0.7607524918494971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007959757109906,0.008027234725261,0.018135532547179003,0.0,0.010051838286623,0.006794794007027,0.0,0.0,0.040226074886547,0.010595247165787,0.0013090614079010001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017056831063851002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010301542753118,0.0018380444429810002,0.7816390893292641,0.060281577795922005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010986496084335001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009896847476792,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006031657061242,0.021865972383736002,0.016311444076552002,0.0,0.008677057713023,0.008318438958713,0.041153507154877006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013331118932790001,0.0,0.0,0.0,0.0,0.001473234652869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41407114078593504,0.250218604179104,0.105025080797639,0.114176274310105,0.005938563857427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002273170960419,0.0,0.0,0.0
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24493371401629102,0.6085092397554831,0.11576136635409601,0.014044102255664001,0.004427111483148,0.0,0.0,0.0,0.0,0.0038889192700250004,0.0,0.0,0.0,0.0,0.0,0.0013165763707720002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003032238698501
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007340241755342001,0.0,0.0,0.008162985411427001,0.047663482610936,0.011752504722667001,0.113942761946849,0.0,0.07161417617408901,0.004211782833499001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038470954049424,0.030838407044022003,0.0,0.0062376134162180005,0.0,0.0,0.0,0.0,0.0,0.39892336185446103,0.0012705342849230002,0.0,0.0,0.019907657266385003,0.0,0.23238928463746003,0.0,0.0,0.0,0.0,0.0,0.0,0.0020658732779800003,0.0013958162790730002,0.0,0.0,0.0
PC.Other1,0.010266856482692,0.001036663021566,0.002364944921687,0.0,0.0041238671592430005,0.0,0.0,0.0,0.0,0.0,0.002060775677233,0.0,0.0,0.0,0.001690035790339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026909114349190004,0.0040134825188320004,0.0,0.012095613387319001,0.014798291384220001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182274395814044,0.0031710645142580002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004236473311684,0.002251566518611,0.007405729919322,0.741380083340039
PC.Other1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006345207310180001,0.066488300653692,0.014497386256951001,0.0020673054570980003,0.011575083453857,0.06074471707105,0.022076972588751003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011005368507286001,0.003242919099142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642666523189869,0.04559643748077501,0.0,0.001193985568655,0.0,0.00567224384491,0.0,0.0,0.0,0.077273712870943,0.0,0.0,0.0,0.005332212809625,0.0,0.014066482784481001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002208530829819,0.0,0.001329072915419,0.0
PC.Other1,0.0028644212579010003,0.001020376538524,0.006429148414189001,0.0015930545757750002,0.001384507267675,0.002355682704398,0.0,0.06072898515942501,0.001491007644075,0.024596011148575,0.09696796191559601,0.120027185796699,0.030232229623036,0.11396493711028101,0.07859203332035801,0.0781488238091,0.03358014000482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007166092073168001,0.0,0.0,0.017922259032528,0.008947748689718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054988522276263004,0.032058436095833004,0.0027469012939280004,0.0037695779801210005,0.0,0.005544490006002,0.011885958089977,0.0,0.0,0.010291228388381,0.001822749347728,0.0,0.001100024168067,0.014832842021889002,0.023617644095278,0.009876482759834,0.0,0.00122177067418,0.0,0.0,0.0033669491499080002,0.0,0.007493340047197001,0.033306734775159004,0.009003863380428,0.008300502405307001,0.07202710017250201
