Gene,Expt,x,y
3110035E14Rik,1,20294,16504
3110035E14Rik,1,20298,16539
3110035E14Rik,1,20301,16500
3110035E14Rik,1,20315,16404
3110035E14Rik,1,20328,16524
3110035E14Rik,1,20346,16398
3110035E14Rik,1,20349,16556
3110035E14Rik,1,20357,16525
3110035E14Rik,1,20360,16540
3110035E14Rik,1,20362,16599
3110035E14Rik,1,20366,16488
3110035E14Rik,1,20383,16486
3110035E14Rik,1,20383,16499
3110035E14Rik,1,20395,16569
3110035E14Rik,1,20395,16590
3110035E14Rik,1,20398,16446
3110035E14Rik,1,20403,15041
3110035E14Rik,1,20408,15764
3110035E14Rik,1,20409,16625
3110035E14Rik,1,20420,16480
3110035E14Rik,1,20424,16564
3110035E14Rik,1,20430,16216
3110035E14Rik,1,20442,16596
3110035E14Rik,1,18674,17280
3110035E14Rik,1,18676,16855
3110035E14Rik,1,18681,16959
3110035E14Rik,1,18707,16876
3110035E14Rik,1,18723,16696
3110035E14Rik,1,18723,16903
3110035E14Rik,1,18724,17036
3110035E14Rik,1,18725,16886
3110035E14Rik,1,18729,17184
3110035E14Rik,1,18752,16842
3110035E14Rik,1,18764,17251
3110035E14Rik,1,18764,17284
3110035E14Rik,1,18770,16683
3110035E14Rik,1,18815,17206
3110035E14Rik,1,18841,17017
3110035E14Rik,1,18846,17036
3110035E14Rik,1,18850,16764
3110035E14Rik,1,18851,16906
3110035E14Rik,1,18861,17003
3110035E14Rik,1,18864,16677
3110035E14Rik,1,18864,16906
3110035E14Rik,1,18874,17063
3110035E14Rik,1,18879,16878
3110035E14Rik,1,18880,16675
3110035E14Rik,1,18880,16676
3110035E14Rik,1,18883,16926
3110035E14Rik,1,18883,17060
3110035E14Rik,1,18892,16675
3110035E14Rik,1,18896,16951
3110035E14Rik,1,18897,16666
3110035E14Rik,1,18905,16933
3110035E14Rik,1,18918,16936
3110035E14Rik,1,18926,16683
3110035E14Rik,1,18962,16912
3110035E14Rik,1,18967,17089
3110035E14Rik,1,18982,17134
3110035E14Rik,1,18984,17001
3110035E14Rik,1,18985,16716
3110035E14Rik,1,18994,17149
3110035E14Rik,1,19007,16842
3110035E14Rik,1,19023,16806
3110035E14Rik,1,19036,17190
3110035E14Rik,1,19042,17071
3110035E14Rik,1,19047,16806
3110035E14Rik,1,19048,16807
3110035E14Rik,1,19052,16936
3110035E14Rik,1,19063,16647
