model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Npy.Mgat4c,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
PC.CA1.3,0.016881397476684,0.018195231469295,0.009000659436187,0.012313546805862,0.021205861985416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001069455375981,0.006646879779386001,0.0,0.0036486126245390002,0.004864913903572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038414757645070003,0.901031249740971
PC.CA1.3,0.00265862065434,0.002697157707013,0.002255488794986,0.0014676678419750001,0.004834424146874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021368665537,0.03169122513169,0.002377480748541,0.004249501704728,0.005515756582692001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020337058214260004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005014794537798,0.9319866831102531
PC.CA1.3,0.0031628519690950004,0.0022799954467950002,0.001283126822334,0.001293402537531,0.0034420505775300003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002447632995169,0.007689653467601001,0.0,0.023282365540964002,0.026963362851014003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005667102850595,0.9206642170265391
PC.CA1.3,0.004627188489334,0.0029832956086140003,0.0016264851154740002,0.0016572960504880002,0.003928941711874,0.0,0.0,0.0,0.0,0.0,0.003067202256835,0.002408227274086,0.0010402948955520002,0.0,0.001437527112028,0.0018876562384190002,0.0,0.0,0.0,0.026965810770461004,0.006824061106935,0.007134157814876,0.015052828087888001,0.010817641089681002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004459258635037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035315308635764,0.8656765525840471
PC.CA1.3,0.006127018841612,0.007907273187276001,0.0022927336031040003,0.007397176893647,0.0035482220096980004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001942002191628,0.00652658132963,0.0,0.004938658608252,0.004400470832771001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002842795066395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005169296479970001,0.9465773282116181
PC.CA1.3,0.008004499130268001,0.006018765349674,0.003840601242266,0.003481240605509,0.008434812701913,0.0,0.0,0.0,0.0,0.0,0.0036377417825990003,0.153876993811527,0.011087464655079001,0.0031741008345330004,0.0,0.0037690219132770005,0.0,0.0,0.0,0.033148519292193,0.004505902886535,0.005280724916556,0.006004459979826,0.004922047899194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001001202232514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038252315523457,0.6990289753556931
PC.CA1.3,0.009992814654390001,0.007886991269422,0.0038736155065220005,0.006532442810207001,0.0077374155967280004,0.0,0.0,0.0,0.0,0.0,0.0010882207562920001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00589041155038,0.345281978241111,0.152141204268183,0.007922001796949001,0.006367815888697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002314918764943,0.017012831696139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013583986970842002,0.40913855807113203
PC.CA1.3,0.0010152956480970002,0.0,0.001222222401275,0.0,0.001979531781626,0.0,0.0,0.0,0.0,0.0,0.004123104379313,0.0,0.0015755951514610002,0.0,0.002069485178344,0.001156973942261,0.0,0.0,0.0,0.0011257957177960001,0.002207091126219,0.0,0.243342499311669,0.37128102937052204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002470667899363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002540721828703,0.0,0.0018566293220630002,0.358421646920608
PC.CA1.3,0.003487561094299,0.0024815084113730002,0.0012868284480920002,0.0016513543010540001,0.004027022220115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001290391906833,0.0045609874446860005,0.0,0.002053634950547,0.0027458511658920003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006456548494429001,0.9685959884208151
PC.CA1.3,0.00277961501522,0.0021657860155050003,0.0,0.0014018375897480002,0.004120237852807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055855693789040005,0.017589154000772,0.005564041032497,0.005330486635613,0.006739062674635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013872115045827001,0.932309908759655
PC.CA1.3,0.0017909247172240002,0.0022998822882110003,0.0,0.0020465625107410003,0.001997004962105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063806438610250005,0.025576608515501004,0.0034578186991270003,0.023222711293428,0.027831939216311004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002626109341108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014563302381904002,0.8874485464808061
PC.CA1.3,0.00512575408279,0.0045106450738620005,0.00294814528573,0.0032915990603520004,0.00742703505342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006280319161066,0.005089796816163001,0.0,0.018546130252639,0.021094677639583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018889278151339003,0.9056377473635671
PC.CA1.3,0.0021725378537740003,0.002147906048205,0.0,0.0,0.0026679721043210004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016887276218530002,0.006731388449444001,0.0,0.0039099951425980006,0.0055552374687840005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005252986767467001,0.966765677109618
PC.CA1.3,0.033761608124262,0.067615729191736,0.018716599439858,0.028334541824947,0.007240173350993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001295961197975,0.004244171583597,0.0,0.007934344033018001,0.006816594890125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032160769322431004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035282181422670003,0.7876729291828871
PC.CA1.3,0.0,0.0,0.002232325427328,0.0,0.002717925689533,0.0,0.0,0.0,0.0,0.0,0.083920428379449,0.28880584962674305,0.054953645024325,0.12120710765578802,0.058006205955239004,0.23065334878436503,0.052743026329955006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008916813224408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049301921197269005,0.0019042155256880002,0.0,0.041932407829861004
PC.CA1.3,0.004085063615493,0.0021652989875670004,0.002429738119878,0.002032405542157,0.009543730547702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012710712792535,0.014372252265571001,0.003437311744985,0.023413078885011002,0.018616018125361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167469574918754,0.013571064901345001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016031989863828002,0.7081088005393421
PC.CA1.3,0.011953687700272001,0.011632590134665001,0.006055791787299001,0.005949868690081001,0.012903422940016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001441090483495,0.003933970637566,0.0,0.005749802662175001,0.006519879592787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004654974488579,0.927816995521573
PC.CA1.3,0.0073939165514740005,0.004856754756997,0.004572236092946,0.005179336100625,0.011238110454974,0.0,0.0,0.001628322881738,0.0,0.0,0.002141043750994,0.0,0.0,0.001098705652556,0.0,0.0,0.0,0.0,0.0,0.0031511850754300003,0.230400540479467,0.041849581019338,0.08179951415817001,0.050014952708318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005277324189029001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006726795636222,0.539325581222134
PC.CA1.3,0.005215691456642,0.004285200800667,0.0013161521344200002,0.0023526203424760004,0.003849080069803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005715621092028,0.0,0.002218607813699,0.0031698989305010005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015069531933490001,0.9698419776654981
PC.CA1.3,0.008858003599997001,0.011754570949151001,0.0037731387394790003,0.005990009911936001,0.014802327015745001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015617561320350002,0.02542115005375,0.002046525711184,0.018716815622779,0.019231069927512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001791129173186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007117733587140001,0.8786392586314241
PC.CA1.3,0.047926452888397,0.004745078962224001,0.012093804483061,0.004326467495190001,0.025809072996674003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050458573086880005,0.0033088595538360004,0.0,0.006837461060647001,0.0061247319652420005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035073805395710003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015295601767136001,0.864118196555394
PC.CA1.3,0.008823207340202,0.004167996675581,0.002931184885705,0.002523357463787,0.006948210463955001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007985519504396,0.0,0.002375045532083,0.0035837557751330004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032184469870600004,0.955387417126997
PC.CA1.3,0.005450947231784,0.003971122046209001,0.0015666383787580002,0.0029905303928940002,0.006806870366465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004411453861606,0.015618069519709002,0.008896886877701,0.005626595347729001,0.007223315871817001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013289156326680002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013741124497783001,0.9212820244502151
PC.CA1.3,0.002008766108867,0.001037746362277,0.0,0.0,0.001205089555031,0.0,0.0,0.0,0.0,0.0,0.001227345782093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029312512329149002,0.004195017673446,0.001335900250822,0.10884599070092701,0.04911117214009501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089631725764094,0.0012115732476970001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042202420370499004,0.665961839499394
PC.CA1.3,0.005302645348607001,0.001994148451586,0.0013908500101090001,0.0010039802931620001,0.0041594420303500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001655368358539,0.039175631516359,0.002119814862773,0.0041533741280080005,0.0058558265426290005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018790560818951002,0.00100309959231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001319127676422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004263291665942,0.906773650077874
PC.CA1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003729173036022,0.0,0.012222485747571002,0.021871409192342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029532798569890002,0.9561163792581631
PC.CA1.3,0.0016831685858550002,0.0018352749452740002,0.0,0.0,0.002124233286584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021686248021248,0.0047733016013460005,0.0,0.0052356586853880005,0.006517715996421001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048369072266451006,0.905481656635793
PC.CA1.3,0.023775921706110002,0.030377467823873003,0.009873125755078,0.035539825097391,0.024429124134401,0.0,0.0,0.0,0.0,0.0,0.00916119238389,0.012452925823894002,0.004630611110559,0.003537953497376,0.0,0.001854510273518,0.0,0.0,0.0,0.0050558231700030005,0.014161446257530002,0.007977653997895,0.006556507197598001,0.006767422420148,0.0,0.0,0.0,0.0,0.0,0.0,0.001196345614828,0.002403927194764,0.016337052738595002,0.002084947598969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004262895485072,0.0,0.009261178813374,0.7652980769937341
PC.CA1.3,0.052156870171499004,0.027604694462365003,0.014549419745653,0.018872593853136003,0.027685969880977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034671743446510004,0.0,0.0,0.0,0.0,0.005334368414344,0.008317665564086,0.003665836096282,0.0020192752747200003,0.002775923535531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082245119395213,0.0011707653912800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002003188125406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015012074126481001,0.7297814508025531
PC.CA1.3,0.001963133659819,0.0010491895666080002,0.0,0.0,0.001722623965867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037797473352860003,0.0,0.0,0.0,0.0,0.0057721912353670005,0.002047594339679,0.0,0.264517692594789,0.178232633886164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001214288755071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002160235694247,0.0,0.012737189443346002,0.521304341541571
PC.CA1.3,0.048738056643125006,0.026575684059692004,0.037974919444215,0.041938871103346,0.038273027964395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00320307960445,0.004009665779185,0.0,0.001880549075855,0.0023878250672420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08020801651803601,0.001358284307714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007210589843379,0.705416065754077
PC.CA1.3,0.082112159588692,0.056435838060362,0.213777009379004,0.026761631109709003,0.169340893424363,0.0,0.0,0.002793886521481,0.0,0.0,0.0015448301880190002,0.0038663891453530005,0.0,0.001113795981296,0.0,0.0,0.0,0.0,0.0,0.001978724000613,0.013017715918924,0.001668056623394,0.005318644651076,0.004396746516180001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065112659691078,0.0010165827396180001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00386820401948,0.0,0.0046015430788580005,0.33870434199113203
PC.CA1.3,0.10681812400545901,0.005037910064965,0.014472433589767,0.006320734769357001,0.035966183563163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053928151576297004,0.013539206233659002,0.062222484988019,0.01063597938237,0.0076547591727610005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004526958828671,0.059715165386198005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09539597746150101,0.521345426757252
PC.CA1.3,0.015683565065533003,0.002048598990736,0.0028216364980490002,0.00294698138108,0.006875584255202001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030991784611964,0.003998978869182,0.0013453972895840001,0.010208477729217002,0.0065402151179850005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026731815620832003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043806049061306,0.84513029235902
PC.CA1.3,0.211074874723568,0.075650224066355,0.11927996170394801,0.06905122454137601,0.19175479007169402,0.0,0.0,0.0,0.0,0.0,0.0013576313113810002,0.0,0.0,0.0,0.004889176772079,0.0,0.0,0.0,0.0,0.0,0.003962188164072,0.002378619786229,0.0037794549892720005,0.0027381753225430004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13911588332062402,0.002033739586671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015306066971280002,0.0,0.002094672566185,0.16549951486783102
PC.CA1.3,0.002859264563629,0.0027353289696740004,0.0011518724850700002,0.0013880722345610001,0.003089969231286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034197256822840003,0.007389072040129001,0.001032458461327,0.011600850856087001,0.010812382054564001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011969835701670002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00911646719144,0.941994234662711
PC.CA1.3,0.0011934278946410001,0.001723856675755,0.0036130843166820004,0.0,0.003992340116565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007333419161543,0.0016054420749390002,0.001271624453199,0.0,0.0,0.070408388983867,0.004075318335197,0.0,0.14979150038562603,0.09741147209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040867186857072,0.6132224996755771
PC.CA1.3,0.001524995448981,0.002040324031378,0.0,0.0,0.003030917611094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018157234666090001,0.0053432415178540004,0.0,0.0041999713741410006,0.005281128748944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004578078281991,0.970525184979897
PC.CA1.3,0.007117624904875001,0.006565973082958001,0.0038604229806870004,0.002493242733764,0.0038908874667860005,0.0,0.0,0.0,0.0,0.0,0.009231670854996,0.017722640364084,0.003431009057375,0.0,0.0011201484363710002,0.0016207473945470002,0.0,0.0,0.0,0.007521618065330001,0.006086660267509001,0.0015626932855520002,0.013348601986536,0.008737088188327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166545379311,0.0,0.0,0.0,0.00468388186544,0.0,0.014512260491693001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025560199301915002,0.8414027083362511
PC.CA1.3,0.005507511773347001,0.004458888075075,0.0027486025073500003,0.0043613153406500006,0.005635579683378001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004667007765103,0.0,0.004455201753799,0.003962831212206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038436487520880002,0.9581596449370001
PC.CA1.3,0.004381550884906001,0.005859582113198001,0.008230278202402,0.0050088402242170005,0.007635962583580001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035184615769860003,0.005267514289670001,0.0,0.0096796493053,0.004449262569964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009128595735586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005752588758694,0.929315569261804
PC.CA1.3,0.002476068592953,0.0,0.0011513931343520001,0.0,0.002857626335272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027412372324789002,0.001663890346395,0.0,0.30530733905941504,0.24487872968002003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001211276275618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039098870366315,0.37023876262689803
PC.CA1.3,0.001962765832731,0.0,0.0,0.0,0.0018717590508190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06135795974312801,0.003262291145099,0.003264510609211,0.006552537325592,0.009273367620730001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081197985398806,0.8294224113401181
PC.CA1.3,0.010050928782689001,0.002231700739233,0.0016075511909310002,0.001101424360143,0.012190916824483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025035487094350003,0.017433388494806003,0.003006845196483,0.004067158695776001,0.005450317074745001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001694821440409,0.002112058134048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009211838818991,0.9272688023059201
