mode,groupNonNeurons,norm,fold,xKey,xLabel,yKey,yLabel,val
unconstrained,False,mean,2,2.0,2.0,0.9,0.9,0.15027977472312837
unconstrained,False,mean,2,2.0,2.0,1.0,1.0,0.12213776246936048
unconstrained,False,mean,2,2.25,2.25,0.0,0.0,0.7623895677814351
unconstrained,False,mean,2,2.25,2.25,0.1,0.1,0.823114407672829
unconstrained,False,mean,2,2.25,2.25,0.2,0.2,0.7938817781695523
unconstrained,False,mean,2,2.25,2.25,0.3,0.3,0.7609289396042653
unconstrained,False,mean,2,2.25,2.25,0.4,0.4,0.6513593131242985
unconstrained,False,mean,2,2.25,2.25,0.5,0.5,0.6658182428855591
unconstrained,False,mean,2,2.25,2.25,0.6,0.6,0.5208513809180948
unconstrained,False,mean,2,2.25,2.25,0.7,0.7,0.3929308087509989
unconstrained,False,mean,2,2.25,2.25,0.8,0.8,0.2566934362844306
unconstrained,False,mean,2,2.25,2.25,0.9,0.9,0.16488022569740104
unconstrained,False,mean,2,2.25,2.25,1.0,1.0,0.1251272214579285
unconstrained,False,mean,2,2.5,2.5,0.0,0.0,0.8065456454150989
unconstrained,False,mean,2,2.5,2.5,0.1,0.1,0.7687094086250453
unconstrained,False,mean,2,2.5,2.5,0.2,0.2,0.8270083962985801
unconstrained,False,mean,2,2.5,2.5,0.3,0.3,0.7705711409929692
unconstrained,False,mean,2,2.5,2.5,0.4,0.4,0.6440296561288785
unconstrained,False,mean,2,2.5,2.5,0.5,0.5,0.6256043081768412
unconstrained,False,mean,2,2.5,2.5,0.6,0.6,0.5438958374301969
unconstrained,False,mean,2,2.5,2.5,0.7,0.7,0.4453823957763228
unconstrained,False,mean,2,2.5,2.5,0.8,0.8,0.2777996683231352
unconstrained,False,mean,2,2.5,2.5,0.9,0.9,0.14587798531122384
unconstrained,False,mean,2,2.5,2.5,1.0,1.0,0.12469822424908965
unconstrained,False,mean,2,2.75,2.75,0.0,0.0,0.7872384922650878
unconstrained,False,mean,2,2.75,2.75,0.1,0.1,0.7995808415159059
unconstrained,False,mean,2,2.75,2.75,0.2,0.2,0.762054358995499
unconstrained,False,mean,2,2.75,2.75,0.3,0.3,0.697680002855053
unconstrained,False,mean,2,2.75,2.75,0.4,0.4,0.6976977154272543
unconstrained,False,mean,2,2.75,2.75,0.5,0.5,0.6237230032344399
unconstrained,False,mean,2,2.75,2.75,0.6,0.6,0.5410004626189794
unconstrained,False,mean,2,2.75,2.75,0.7,0.7,0.4199958157925809
unconstrained,False,mean,2,2.75,2.75,0.8,0.8,0.2818063418123828
unconstrained,False,mean,2,2.75,2.75,0.9,0.9,0.1973009748024811
unconstrained,False,mean,2,2.75,2.75,1.0,1.0,0.13684115491660317
unconstrained,False,mean,2,3.0,3.0,0.0,0.0,0.7826014752131993
unconstrained,False,mean,2,3.0,3.0,0.1,0.1,0.8335176559004004
unconstrained,False,mean,2,3.0,3.0,0.2,0.2,0.81753234303541
unconstrained,False,mean,2,3.0,3.0,0.3,0.3,0.7925300247815711
unconstrained,False,mean,2,3.0,3.0,0.4,0.4,0.7004392701443656
unconstrained,False,mean,2,3.0,3.0,0.5,0.5,0.5798960934299026
unconstrained,False,mean,2,3.0,3.0,0.6,0.6,0.5508417255131621
unconstrained,False,mean,2,3.0,3.0,0.7,0.7,0.3767213914120698
unconstrained,False,mean,2,3.0,3.0,0.8,0.8,0.3095364870940518
unconstrained,False,mean,2,3.0,3.0,0.9,0.9,0.19207580692269777
unconstrained,False,mean,2,3.0,3.0,1.0,1.0,0.1295345245626235
unconstrained,False,mean,3,0.25,0.25,0.0,0.0,0.21412889569493565
unconstrained,False,mean,3,0.25,0.25,0.1,0.1,0.19651018192582229
unconstrained,False,mean,3,0.25,0.25,0.2,0.2,0.15809598829746327
unconstrained,False,mean,3,0.25,0.25,0.3,0.3,0.1246934761446836
unconstrained,False,mean,3,0.25,0.25,0.4,0.4,0.10755288981103658
unconstrained,False,mean,3,0.25,0.25,0.5,0.5,0.09988737759633318
unconstrained,False,mean,3,0.25,0.25,0.6,0.6,0.08377295480093837
unconstrained,False,mean,3,0.25,0.25,0.7,0.7,0.08247675632920119
unconstrained,False,mean,3,0.25,0.25,0.8,0.8,0.07775186322600075
unconstrained,False,mean,3,0.25,0.25,0.9,0.9,0.07673670718432611
unconstrained,False,mean,3,0.25,0.25,1.0,1.0,0.07666847841651209
unconstrained,False,mean,3,0.5,0.5,0.0,0.0,0.5653536096348439
unconstrained,False,mean,3,0.5,0.5,0.1,0.1,0.47892406693351386
unconstrained,False,mean,3,0.5,0.5,0.2,0.2,0.4456424944879164
unconstrained,False,mean,3,0.5,0.5,0.3,0.3,0.336310658167068
unconstrained,False,mean,3,0.5,0.5,0.4,0.4,0.2821075584652887
unconstrained,False,mean,3,0.5,0.5,0.5,0.5,0.21006721662412364
unconstrained,False,mean,3,0.5,0.5,0.6,0.6,0.17656271290408643
unconstrained,False,mean,3,0.5,0.5,0.7,0.7,0.13281782042068813
unconstrained,False,mean,3,0.5,0.5,0.8,0.8,0.1035050759424559
unconstrained,False,mean,3,0.5,0.5,0.9,0.9,0.07941992037311893
unconstrained,False,mean,3,0.5,0.5,1.0,1.0,0.07102546494948288
unconstrained,False,mean,3,0.75,0.75,0.0,0.0,0.7064613712363691
unconstrained,False,mean,3,0.75,0.75,0.1,0.1,0.6106993875564553
unconstrained,False,mean,3,0.75,0.75,0.2,0.2,0.6024016857601918
unconstrained,False,mean,3,0.75,0.75,0.3,0.3,0.5526310441158034
unconstrained,False,mean,3,0.75,0.75,0.4,0.4,0.42769940923392225
unconstrained,False,mean,3,0.75,0.75,0.5,0.5,0.3634130684018812
unconstrained,False,mean,3,0.75,0.75,0.6,0.6,0.28397397313244194
unconstrained,False,mean,3,0.75,0.75,0.7,0.7,0.21021799392165416
unconstrained,False,mean,3,0.75,0.75,0.8,0.8,0.15653867825859627
unconstrained,False,mean,3,0.75,0.75,0.9,0.9,0.11553475291685071
unconstrained,False,mean,3,0.75,0.75,1.0,1.0,0.09193989797231511
unconstrained,False,mean,3,1.0,1.0,0.0,0.0,0.7920797565299631
unconstrained,False,mean,3,1.0,1.0,0.1,0.1,0.6957158289988673
unconstrained,False,mean,3,1.0,1.0,0.2,0.2,0.7198770018872831
unconstrained,False,mean,3,1.0,1.0,0.3,0.3,0.6511636003444006
unconstrained,False,mean,3,1.0,1.0,0.4,0.4,0.5870578526407205
unconstrained,False,mean,3,1.0,1.0,0.5,0.5,0.5035287371636492
unconstrained,False,mean,3,1.0,1.0,0.6,0.6,0.4297906192949475
unconstrained,False,mean,3,1.0,1.0,0.7,0.7,0.28997117020189633
unconstrained,False,mean,3,1.0,1.0,0.8,0.8,0.20378002849636925
unconstrained,False,mean,3,1.0,1.0,0.9,0.9,0.1401328854052645
unconstrained,False,mean,3,1.0,1.0,1.0,1.0,0.1157170220948846
unconstrained,False,mean,3,1.25,1.25,0.0,0.0,0.770344832588766
unconstrained,False,mean,3,1.25,1.25,0.1,0.1,0.7958115278138672
unconstrained,False,mean,3,1.25,1.25,0.2,0.2,0.7838381733181917
unconstrained,False,mean,3,1.25,1.25,0.3,0.3,0.7501109663006323
unconstrained,False,mean,3,1.25,1.25,0.4,0.4,0.7056213808302912
unconstrained,False,mean,3,1.25,1.25,0.5,0.5,0.6288629498452857
unconstrained,False,mean,3,1.25,1.25,0.6,0.6,0.4959038964039443
unconstrained,False,mean,3,1.25,1.25,0.7,0.7,0.34074656555644167
unconstrained,False,mean,3,1.25,1.25,0.8,0.8,0.24732069771332457
unconstrained,False,mean,3,1.25,1.25,0.9,0.9,0.1653618756844457
unconstrained,False,mean,3,1.25,1.25,1.0,1.0,0.1272736660350923
unconstrained,False,mean,3,1.5,1.5,0.0,0.0,0.7492282387649744
unconstrained,False,mean,3,1.5,1.5,0.1,0.1,0.7546778163433692
unconstrained,False,mean,3,1.5,1.5,0.2,0.2,0.7736374314482963
unconstrained,False,mean,3,1.5,1.5,0.3,0.3,0.785614156450057
unconstrained,False,mean,3,1.5,1.5,0.4,0.4,0.6851209752636434
unconstrained,False,mean,3,1.5,1.5,0.5,0.5,0.6510098999489188
unconstrained,False,mean,3,1.5,1.5,0.6,0.6,0.5460630798232987
unconstrained,False,mean,3,1.5,1.5,0.7,0.7,0.3521391919048001
unconstrained,False,mean,3,1.5,1.5,0.8,0.8,0.2586136976889955
unconstrained,False,mean,3,1.5,1.5,0.9,0.9,0.20663157758019193
unconstrained,False,mean,3,1.5,1.5,1.0,1.0,0.14854092958337878
unconstrained,False,mean,3,1.75,1.75,0.0,0.0,0.8035275484415261
unconstrained,False,mean,3,1.75,1.75,0.1,0.1,0.8001256336677526
unconstrained,False,mean,3,1.75,1.75,0.2,0.2,0.8333215230173716
unconstrained,False,mean,3,1.75,1.75,0.3,0.3,0.779505954229789
unconstrained,False,mean,3,1.75,1.75,0.4,0.4,0.7563657650786052
unconstrained,False,mean,3,1.75,1.75,0.5,0.5,0.7184595131108923
unconstrained,False,mean,3,1.75,1.75,0.6,0.6,0.5958266796687616
unconstrained,False,mean,3,1.75,1.75,0.7,0.7,0.47152748796242555
unconstrained,False,mean,3,1.75,1.75,0.8,0.8,0.30093167781911484
unconstrained,False,mean,3,1.75,1.75,0.9,0.9,0.17581676934480067
unconstrained,False,mean,3,1.75,1.75,1.0,1.0,0.1438833356986813
unconstrained,False,mean,3,2.0,2.0,0.0,0.0,0.832610252132222
unconstrained,False,mean,3,2.0,2.0,0.1,0.1,0.8286362507950801
unconstrained,False,mean,3,2.0,2.0,0.2,0.2,0.7908493983640382
unconstrained,False,mean,3,2.0,2.0,0.3,0.3,0.8027765511002442
unconstrained,False,mean,3,2.0,2.0,0.4,0.4,0.7574115206086283
unconstrained,False,mean,3,2.0,2.0,0.5,0.5,0.683330443423105
unconstrained,False,mean,3,2.0,2.0,0.6,0.6,0.6165312240904105
unconstrained,False,mean,3,2.0,2.0,0.7,0.7,0.47919099818628763
unconstrained,False,mean,3,2.0,2.0,0.8,0.8,0.3259587320779989
unconstrained,False,mean,3,2.0,2.0,0.9,0.9,0.1804874788956622
unconstrained,False,mean,3,2.0,2.0,1.0,1.0,0.14706516783002896
unconstrained,False,mean,3,2.25,2.25,0.0,0.0,0.7876489738132268
unconstrained,False,mean,3,2.25,2.25,0.1,0.1,0.8207525239166853
unconstrained,False,mean,3,2.25,2.25,0.2,0.2,0.8306854502919313
unconstrained,False,mean,3,2.25,2.25,0.3,0.3,0.7972900902937291
unconstrained,False,mean,3,2.25,2.25,0.4,0.4,0.7051246660246119
unconstrained,False,mean,3,2.25,2.25,0.5,0.5,0.7242234180006158
unconstrained,False,mean,3,2.25,2.25,0.6,0.6,0.5998186478654239
unconstrained,False,mean,3,2.25,2.25,0.7,0.7,0.46648047232799106
unconstrained,False,mean,3,2.25,2.25,0.8,0.8,0.3075816035416968
unconstrained,False,mean,3,2.25,2.25,0.9,0.9,0.20037365341812355
unconstrained,False,mean,3,2.25,2.25,1.0,1.0,0.1499593940401852
unconstrained,False,mean,3,2.5,2.5,0.0,0.0,0.8256278079023048
unconstrained,False,mean,3,2.5,2.5,0.1,0.1,0.7966413797845174
unconstrained,False,mean,3,2.5,2.5,0.2,0.2,0.854735216809168
unconstrained,False,mean,3,2.5,2.5,0.3,0.3,0.8398806795627254
unconstrained,False,mean,3,2.5,2.5,0.4,0.4,0.6929999700026563
unconstrained,False,mean,3,2.5,2.5,0.5,0.5,0.6831316492256811
unconstrained,False,mean,3,2.5,2.5,0.6,0.6,0.6325928046643029
unconstrained,False,mean,3,2.5,2.5,0.7,0.7,0.527219367516435
unconstrained,False,mean,3,2.5,2.5,0.8,0.8,0.33377017992336966
unconstrained,False,mean,3,2.5,2.5,0.9,0.9,0.17546739732141578
unconstrained,False,mean,3,2.5,2.5,1.0,1.0,0.1498837081534966
unconstrained,False,mean,3,2.75,2.75,0.0,0.0,0.8190748730845127
unconstrained,False,mean,3,2.75,2.75,0.1,0.1,0.8077966284699791
unconstrained,False,mean,3,2.75,2.75,0.2,0.2,0.7841024936734805
unconstrained,False,mean,3,2.75,2.75,0.3,0.3,0.7502263853658836
unconstrained,False,mean,3,2.75,2.75,0.4,0.4,0.7763358742558302
unconstrained,False,mean,3,2.75,2.75,0.5,0.5,0.7002182209226793
unconstrained,False,mean,3,2.75,2.75,0.6,0.6,0.6255444828392799
unconstrained,False,mean,3,2.75,2.75,0.7,0.7,0.49622289254413077
unconstrained,False,mean,3,2.75,2.75,0.8,0.8,0.33947328080853073
unconstrained,False,mean,3,2.75,2.75,0.9,0.9,0.23607223294617927
unconstrained,False,mean,3,2.75,2.75,1.0,1.0,0.1664061328753585
unconstrained,False,mean,3,3.0,3.0,0.0,0.0,0.8240764537625582
unconstrained,False,mean,3,3.0,3.0,0.1,0.1,0.8290628220361376
unconstrained,False,mean,3,3.0,3.0,0.2,0.2,0.816216189473446
unconstrained,False,mean,3,3.0,3.0,0.3,0.3,0.8133358333756384
unconstrained,False,mean,3,3.0,3.0,0.4,0.4,0.7685140964081003
unconstrained,False,mean,3,3.0,3.0,0.5,0.5,0.6299820120054136
unconstrained,False,mean,3,3.0,3.0,0.6,0.6,0.6332289875067495
unconstrained,False,mean,3,3.0,3.0,0.7,0.7,0.4556740013793006
unconstrained,False,mean,3,3.0,3.0,0.8,0.8,0.3716575552264815
unconstrained,False,mean,3,3.0,3.0,0.9,0.9,0.23346692492520887
unconstrained,False,mean,3,3.0,3.0,1.0,1.0,0.15585382858416538
unconstrained,False,median,0,0.25,0.25,0.0,0.0,0.04590125998266294
unconstrained,False,median,0,0.25,0.25,0.1,0.1,0.0318630213949607
unconstrained,False,median,0,0.25,0.25,0.2,0.2,0.02939433358161555
unconstrained,False,median,0,0.25,0.25,0.3,0.3,0.030407359856320836
unconstrained,False,median,0,0.25,0.25,0.4,0.4,0.022648344748360052
unconstrained,False,median,0,0.25,0.25,0.5,0.5,0.027606503873839373
unconstrained,False,median,0,0.25,0.25,0.6,0.6,0.020629872643179874
unconstrained,False,median,0,0.25,0.25,0.7,0.7,0.024110040886319732
unconstrained,False,median,0,0.25,0.25,0.8,0.8,0.0308651857475195
unconstrained,False,median,0,0.25,0.25,0.9,0.9,0.028269765525239972
unconstrained,False,median,0,0.25,0.25,1.0,1.0,0.03666726974171356
unconstrained,False,median,0,0.5,0.5,0.0,0.0,0.231779959285384
unconstrained,False,median,0,0.5,0.5,0.1,0.1,0.16732992085695794
unconstrained,False,median,0,0.5,0.5,0.2,0.2,0.1424526630887789
unconstrained,False,median,0,0.5,0.5,0.3,0.3,0.09942374196138595
unconstrained,False,median,0,0.5,0.5,0.4,0.4,0.05229795482785393
unconstrained,False,median,0,0.5,0.5,0.5,0.5,0.032703713944873695
unconstrained,False,median,0,0.5,0.5,0.6,0.6,0.025091172872684017
unconstrained,False,median,0,0.5,0.5,0.7,0.7,0.02103304442784282
unconstrained,False,median,0,0.5,0.5,0.8,0.8,0.01771045415114909
unconstrained,False,median,0,0.5,0.5,0.9,0.9,0.01910257496078406
unconstrained,False,median,0,0.5,0.5,1.0,1.0,0.01947386629659361
unconstrained,False,median,0,0.75,0.75,0.0,0.0,0.3863156543520655
unconstrained,False,median,0,0.75,0.75,0.1,0.1,0.33880163454728024
unconstrained,False,median,0,0.75,0.75,0.2,0.2,0.2840956738458631
unconstrained,False,median,0,0.75,0.75,0.3,0.3,0.22044848993564822
unconstrained,False,median,0,0.75,0.75,0.4,0.4,0.12959875273628385
unconstrained,False,median,0,0.75,0.75,0.5,0.5,0.10771933096284925
unconstrained,False,median,0,0.75,0.75,0.6,0.6,0.043783236964602415
unconstrained,False,median,0,0.75,0.75,0.7,0.7,0.026187483388868435
unconstrained,False,median,0,0.75,0.75,0.8,0.8,0.018497145804854186
unconstrained,False,median,0,0.75,0.75,0.9,0.9,0.0168363761267528
unconstrained,False,median,0,0.75,0.75,1.0,1.0,0.016865271422985367
unconstrained,False,median,0,1.0,1.0,0.0,0.0,0.47517427253870853
unconstrained,False,median,0,1.0,1.0,0.1,0.1,0.4315225219057869
unconstrained,False,median,0,1.0,1.0,0.2,0.2,0.3765496982988962
unconstrained,False,median,0,1.0,1.0,0.3,0.3,0.328641144452194
unconstrained,False,median,0,1.0,1.0,0.4,0.4,0.22420437527472686
unconstrained,False,median,0,1.0,1.0,0.5,0.5,0.16216925657769654
unconstrained,False,median,0,1.0,1.0,0.6,0.6,0.11372159973261162
unconstrained,False,median,0,1.0,1.0,0.7,0.7,0.044659461024462575
unconstrained,False,median,0,1.0,1.0,0.8,0.8,0.020195236522471807
unconstrained,False,median,0,1.0,1.0,0.9,0.9,0.020001710989352002
unconstrained,False,median,0,1.0,1.0,1.0,1.0,0.03044128512473574
unconstrained,False,median,0,1.25,1.25,0.0,0.0,0.5661495962170296
unconstrained,False,median,0,1.25,1.25,0.1,0.1,0.5274963673683305
unconstrained,False,median,0,1.25,1.25,0.2,0.2,0.4617695216937762
unconstrained,False,median,0,1.25,1.25,0.3,0.3,0.4478067225488297
unconstrained,False,median,0,1.25,1.25,0.4,0.4,0.3694116973971692
unconstrained,False,median,0,1.25,1.25,0.5,0.5,0.267106268994994
unconstrained,False,median,0,1.25,1.25,0.6,0.6,0.17122472816715412
unconstrained,False,median,0,1.25,1.25,0.7,0.7,0.06349473449233023
unconstrained,False,median,0,1.25,1.25,0.8,0.8,0.054573508695470466
unconstrained,False,median,0,1.25,1.25,0.9,0.9,0.03444801685698468
unconstrained,False,median,0,1.25,1.25,1.0,1.0,0.0339984780419071
unconstrained,False,median,0,1.5,1.5,0.0,0.0,0.5492347656672965
unconstrained,False,median,0,1.5,1.5,0.1,0.1,0.5301451409876686
unconstrained,False,median,0,1.5,1.5,0.2,0.2,0.5507444177167751
unconstrained,False,median,0,1.5,1.5,0.3,0.3,0.47656853202213617
unconstrained,False,median,0,1.5,1.5,0.4,0.4,0.42602280621222605
unconstrained,False,median,0,1.5,1.5,0.5,0.5,0.2800004805186948
unconstrained,False,median,0,1.5,1.5,0.6,0.6,0.22341089150199328
unconstrained,False,median,0,1.5,1.5,0.7,0.7,0.0962612578794213
unconstrained,False,median,0,1.5,1.5,0.8,0.8,0.059467096272089674
unconstrained,False,median,0,1.5,1.5,0.9,0.9,0.03862313511879125
unconstrained,False,median,0,1.5,1.5,1.0,1.0,0.03439592639923941
unconstrained,False,median,0,1.75,1.75,0.0,0.0,0.5772202171644153
unconstrained,False,median,0,1.75,1.75,0.1,0.1,0.5423387877606975
unconstrained,False,median,0,1.75,1.75,0.2,0.2,0.578437739176821
unconstrained,False,median,0,1.75,1.75,0.3,0.3,0.5079352325395462
unconstrained,False,median,0,1.75,1.75,0.4,0.4,0.44296929747730274
unconstrained,False,median,0,1.75,1.75,0.5,0.5,0.3649085688286749
unconstrained,False,median,0,1.75,1.75,0.6,0.6,0.21822042068831654
unconstrained,False,median,0,1.75,1.75,0.7,0.7,0.14362339344130845
unconstrained,False,median,0,1.75,1.75,0.8,0.8,0.0618168699698997
unconstrained,False,median,0,1.75,1.75,0.9,0.9,0.03542887012492294
unconstrained,False,median,0,1.75,1.75,1.0,1.0,0.037763389759255236
unconstrained,False,median,0,2.0,2.0,0.0,0.0,0.5564683550961272
unconstrained,False,median,0,2.0,2.0,0.1,0.1,0.6079539305035019
unconstrained,False,median,0,2.0,2.0,0.2,0.2,0.518569261819869
unconstrained,False,median,0,2.0,2.0,0.3,0.3,0.5774346740116785
unconstrained,False,median,0,2.0,2.0,0.4,0.4,0.450002358807561
unconstrained,False,median,0,2.0,2.0,0.5,0.5,0.2949355846994081
unconstrained,False,median,0,2.0,2.0,0.6,0.6,0.23846153538877088
unconstrained,False,median,0,2.0,2.0,0.7,0.7,0.1496292717236344
unconstrained,False,median,0,2.0,2.0,0.8,0.8,0.07228789159276215
unconstrained,False,median,0,2.0,2.0,0.9,0.9,0.036226391316926114
unconstrained,False,median,0,2.0,2.0,1.0,1.0,0.035594067415260625
unconstrained,False,median,0,2.25,2.25,0.0,0.0,0.5472681200009128
unconstrained,False,median,0,2.25,2.25,0.1,0.1,0.5682120548439085
unconstrained,False,median,0,2.25,2.25,0.2,0.2,0.5922510986865386
unconstrained,False,median,0,2.25,2.25,0.3,0.3,0.4885341242908956
unconstrained,False,median,0,2.25,2.25,0.4,0.4,0.41272467169033356
unconstrained,False,median,0,2.25,2.25,0.5,0.5,0.3937793393105654
unconstrained,False,median,0,2.25,2.25,0.6,0.6,0.23896685836876208
unconstrained,False,median,0,2.25,2.25,0.7,0.7,0.1580807286436637
unconstrained,False,median,0,2.25,2.25,0.8,0.8,0.06373540534600475
unconstrained,False,median,0,2.25,2.25,0.9,0.9,0.04147583778810469
unconstrained,False,median,0,2.25,2.25,1.0,1.0,0.033842459501690035
unconstrained,False,median,0,2.5,2.5,0.0,0.0,0.5765225322894219
unconstrained,False,median,0,2.5,2.5,0.1,0.1,0.5476715496454864
unconstrained,False,median,0,2.5,2.5,0.2,0.2,0.5741673000872208
unconstrained,False,median,0,2.5,2.5,0.3,0.3,0.5378186625220138
unconstrained,False,median,0,2.5,2.5,0.4,0.4,0.3973896803591582
unconstrained,False,median,0,2.5,2.5,0.5,0.5,0.3475365146972427
unconstrained,False,median,0,2.5,2.5,0.6,0.6,0.26206028031923484
unconstrained,False,median,0,2.5,2.5,0.7,0.7,0.13943147711762396
unconstrained,False,median,0,2.5,2.5,0.8,0.8,0.0721371157790793
unconstrained,False,median,0,2.5,2.5,0.9,0.9,0.04899536236606827
unconstrained,False,median,0,2.5,2.5,1.0,1.0,0.034111778261957874
unconstrained,False,median,0,2.75,2.75,0.0,0.0,0.5540921252916727
unconstrained,False,median,0,2.75,2.75,0.1,0.1,0.5985429065774793
unconstrained,False,median,0,2.75,2.75,0.2,0.2,0.5736130638906174
unconstrained,False,median,0,2.75,2.75,0.3,0.3,0.5241712415003925
unconstrained,False,median,0,2.75,2.75,0.4,0.4,0.40461244703428223
unconstrained,False,median,0,2.75,2.75,0.5,0.5,0.3685411184636371
unconstrained,False,median,0,2.75,2.75,0.6,0.6,0.2517842281782911
unconstrained,False,median,0,2.75,2.75,0.7,0.7,0.17687938011894777
unconstrained,False,median,0,2.75,2.75,0.8,0.8,0.07882647338202617
unconstrained,False,median,0,2.75,2.75,0.9,0.9,0.041764492562663076
unconstrained,False,median,0,2.75,2.75,1.0,1.0,0.03432214173550096
unconstrained,False,median,0,3.0,3.0,0.0,0.0,0.5642791516232257
unconstrained,False,median,0,3.0,3.0,0.1,0.1,0.6166437963754438
unconstrained,False,median,0,3.0,3.0,0.2,0.2,0.628583658623192
unconstrained,False,median,0,3.0,3.0,0.3,0.3,0.5480002173716771
unconstrained,False,median,0,3.0,3.0,0.4,0.4,0.39978283240459256
unconstrained,False,median,0,3.0,3.0,0.5,0.5,0.2985647049675215
unconstrained,False,median,0,3.0,3.0,0.6,0.6,0.2577088610032897
unconstrained,False,median,0,3.0,3.0,0.7,0.7,0.1386383841323056
unconstrained,False,median,0,3.0,3.0,0.8,0.8,0.07406883436723931
unconstrained,False,median,0,3.0,3.0,0.9,0.9,0.0469973866266316
unconstrained,False,median,0,3.0,3.0,1.0,1.0,0.036934090230593235
unconstrained,False,median,1,0.25,0.25,0.0,0.0,0.08018801401629808
unconstrained,False,median,1,0.25,0.25,0.1,0.1,0.05683484864200372
unconstrained,False,median,1,0.25,0.25,0.2,0.2,0.04372734528447363
unconstrained,False,median,1,0.25,0.25,0.3,0.3,0.041701076169332926
unconstrained,False,median,1,0.25,0.25,0.4,0.4,0.03989663959643023
unconstrained,False,median,1,0.25,0.25,0.5,0.5,0.04363701649153411
unconstrained,False,median,1,0.25,0.25,0.6,0.6,0.043442483555765785
unconstrained,False,median,1,0.25,0.25,0.7,0.7,0.049812779210211225
unconstrained,False,median,1,0.25,0.25,0.8,0.8,0.05532015725160084
unconstrained,False,median,1,0.25,0.25,0.9,0.9,0.05865347196431353
unconstrained,False,median,1,0.25,0.25,1.0,1.0,0.06648386028657223
unconstrained,False,median,1,0.5,0.5,0.0,0.0,0.40329555178222287
unconstrained,False,median,1,0.5,0.5,0.1,0.1,0.27867026790510535
unconstrained,False,median,1,0.5,0.5,0.2,0.2,0.29324143658256435
unconstrained,False,median,1,0.5,0.5,0.3,0.3,0.18203173181664914
unconstrained,False,median,1,0.5,0.5,0.4,0.4,0.12279519207227206
unconstrained,False,median,1,0.5,0.5,0.5,0.5,0.070566196838049
unconstrained,False,median,1,0.5,0.5,0.6,0.6,0.0462166531521095
unconstrained,False,median,1,0.5,0.5,0.7,0.7,0.03968809480846591
unconstrained,False,median,1,0.5,0.5,0.8,0.8,0.038678090516608574
unconstrained,False,median,1,0.5,0.5,0.9,0.9,0.04174405029328477
unconstrained,False,median,1,0.5,0.5,1.0,1.0,0.041676310765049525
unconstrained,False,median,1,0.75,0.75,0.0,0.0,0.6117038221746584
unconstrained,False,median,1,0.75,0.75,0.1,0.1,0.4930932381472095
unconstrained,False,median,1,0.75,0.75,0.2,0.2,0.47002125279114404
unconstrained,False,median,1,0.75,0.75,0.3,0.3,0.40512983022644106
unconstrained,False,median,1,0.75,0.75,0.4,0.4,0.24344361373644222
unconstrained,False,median,1,0.75,0.75,0.5,0.5,0.27420338021293267
unconstrained,False,median,1,0.75,0.75,0.6,0.6,0.11983949727281737
unconstrained,False,median,1,0.75,0.75,0.7,0.7,0.07625899473758616
unconstrained,False,median,1,0.75,0.75,0.8,0.8,0.04230784706370184
unconstrained,False,median,1,0.75,0.75,0.9,0.9,0.03792780713407657
unconstrained,False,median,1,0.75,0.75,1.0,1.0,0.0373807349084576
unconstrained,False,median,1,1.0,1.0,0.0,0.0,0.6910571367268331
unconstrained,False,median,1,1.0,1.0,0.1,0.1,0.6507340978833517
unconstrained,False,median,1,1.0,1.0,0.2,0.2,0.606063233220534
unconstrained,False,median,1,1.0,1.0,0.3,0.3,0.5329726820903955
unconstrained,False,median,1,1.0,1.0,0.4,0.4,0.43146168658642425
unconstrained,False,median,1,1.0,1.0,0.5,0.5,0.34494662839192225
unconstrained,False,median,1,1.0,1.0,0.6,0.6,0.26239410196356794
unconstrained,False,median,1,1.0,1.0,0.7,0.7,0.12766737689315996
unconstrained,False,median,1,1.0,1.0,0.8,0.8,0.05377552457794004
unconstrained,False,median,1,1.0,1.0,0.9,0.9,0.04484721251643945
unconstrained,False,median,1,1.0,1.0,1.0,1.0,0.06608134576091218
unconstrained,False,median,1,1.25,1.25,0.0,0.0,0.7269678292227091
unconstrained,False,median,1,1.25,1.25,0.1,0.1,0.7701471757842844
unconstrained,False,median,1,1.25,1.25,0.2,0.2,0.6960544954476872
unconstrained,False,median,1,1.25,1.25,0.3,0.3,0.648025290098011
unconstrained,False,median,1,1.25,1.25,0.4,0.4,0.6149102373998501
unconstrained,False,median,1,1.25,1.25,0.5,0.5,0.48366326686576366
unconstrained,False,median,1,1.25,1.25,0.6,0.6,0.32458450434577263
unconstrained,False,median,1,1.25,1.25,0.7,0.7,0.18809452884064295
unconstrained,False,median,1,1.25,1.25,0.8,0.8,0.10264896097653654
unconstrained,False,median,1,1.25,1.25,0.9,0.9,0.07669012106358324
unconstrained,False,median,1,1.25,1.25,1.0,1.0,0.07449899867662936
unconstrained,False,median,1,1.5,1.5,0.0,0.0,0.7616534881522845
unconstrained,False,median,1,1.5,1.5,0.1,0.1,0.7045887011794363
unconstrained,False,median,1,1.5,1.5,0.2,0.2,0.7696287343055629
unconstrained,False,median,1,1.5,1.5,0.3,0.3,0.6788886545022953
unconstrained,False,median,1,1.5,1.5,0.4,0.4,0.6266261134221979
unconstrained,False,median,1,1.5,1.5,0.5,0.5,0.5000776151526317
unconstrained,False,median,1,1.5,1.5,0.6,0.6,0.396083960959323
unconstrained,False,median,1,1.5,1.5,0.7,0.7,0.22460083121763735
