model_class,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Ndnf.Cxcl14,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,Pvalb.Tac1.Nr4a2,Sst.Erbb4.Crh,Sst.Erbb4.Th,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero
Zero,0.002136097220473,0.0023847057569280003,0.0,0.001139771676926,0.0028689163183850002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011755417102930002,0.007042766780561,0.0,0.004546441255582,0.006408292643105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039316993677830005,0.966941200806477
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003810237083381,0.0,0.0015080129506860002,0.0030316902164290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001175397939204,0.9887847883986011
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004089752042155,0.0,0.0017153799658060002,0.003310215449823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013511007837930002,0.9874513192575701
Zero,0.002359292389875,0.0026105862158360004,0.0,0.0012956850719940002,0.003116705275204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001322879508449,0.007275293602514001,0.0,0.004816472245334,0.006661130111261001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004192830697742,0.9646483359251551
Zero,0.002091783089877,0.0023396884454260003,0.0,0.001109443656866,0.002819213764236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001146791823404,0.006994637876607,0.0,0.0044913929614870006,0.0063560895466560005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003878757689812,0.9673993056745901
Zero,0.001882421998079,0.0021261480580900003,0.0,0.0,0.002581928855157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010132400238550001,0.0067573341519750005,0.0,0.004224194147194001,0.006099367098705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036232080996910004,0.9695806977638801
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003947134373719,0.0,0.0016084135960570001,0.00316812136068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260115172434,0.9881406018658041
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004117785116397,0.0,0.001736523250993,0.003337978120006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001369153225149,0.9873142161415771
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004157699547286,0.0,0.0017674826536260002,0.003378426704205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001395597825913,0.9871145020338071
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004261931607453,0.0,0.0018486694309890002,0.003483429331783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014653613075700002,0.986587654753825
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004038791235567001,0.0,0.001676737090701,0.003259182887701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001318188669657,0.9877006279556171
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00409810219596,0.0,0.0017242548951270002,0.003321106818917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013601603585900002,0.9873994233886271
Zero,0.00214554330348,0.002394384677669,0.0,0.0011459755841540002,0.002879016331661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011814184898900001,0.007052468976583,0.0,0.004557585509616001,0.006418825855218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003943350047521,0.9668446234910151
Zero,0.001141445539684,0.001355087031266,0.0,0.0,0.0017013121601710001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005736307303181001,0.0,0.003154939442178,0.005008647978160001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026251177073430003,0.977696030485198
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004444748653454,0.0,0.001994728353774,0.0036686163199670004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001591217555237,0.9856348347066831
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003930204832251,0.0,0.0015956365442880002,0.0031508134516850003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124936575612,0.9882225723490691
Zero,0.001376481564656,0.001602865059696,0.0,0.0,0.001988788749043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006098862692346001,0.0,0.0035195938126070005,0.005393206605257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029609525420200003,0.9750288576875971
Zero,0.001476742663405,0.0017075372842920002,0.0,0.0,0.002108870773228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006240931326859001,0.0,0.0036670181911850003,0.005544758111725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030980886939980003,0.9739226167718641
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038969184384240003,0.0,0.0015711153855530002,0.003117696656886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012286246887440002,0.988380071894942
Zero,0.0019277933159330002,0.0021725517390850002,0.0,0.0,0.0026337109692210004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010418619998150002,0.006810229942206001,0.0,0.0042831458597090005,0.006156493658057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036793854295880004,0.9691052813120581
Zero,0.0010909819191780002,0.001301379332535,0.0,0.0,0.0016383608834090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005652096112561,0.0,0.0030726364963780005,0.004919797127935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002549998325817,0.9782851880328751
Zero,0.0017827639198790002,0.0020239553226850003,0.0,0.0,0.002467447500386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006638037628096001,0.0,0.004092519885513,0.0059707392499700005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034981523163180005,0.9706310615615901
Zero,0.0010789753910570002,0.0012885711587720002,0.0,0.0,0.0016233128447330001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005631680344734,0.0,0.0030528203058520003,0.004898284359993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025319501716910002,0.978426367769975
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038793930339790002,0.0,0.0015582692556940002,0.003100280350113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012177716302510001,0.98846252939637
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040897414791940005,0.0,0.0017153755353440001,0.0033117929872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013510980885840002,0.9874487688807081
Zero,0.00106720083176,0.0012759989707730002,0.0,0.0,0.001608528551398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056115118781420005,0.0,0.003033296714389,0.004877042951265001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002514183089329,0.9785652110642971
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004026105660594,0.0,0.0016671753776160002,0.0032464964979310004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001310056751978,0.9877622528794191
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003939414705973,0.0,0.0016024494325960002,0.0031599850424900004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001255134039007,0.9881787886341391
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004593100279916,0.0,0.002116653687537,0.0038198070918540003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001697179047701,0.984832844415882
Zero,0.001047136806355,0.00125454909917,0.0,0.0,0.0015832733459300002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005576801214088,0.0,0.002999818366283,0.004840510942276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002483750538482,0.9788027173030821
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003947743272541,0.0,0.001608628138016,0.003168284726817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001260361703326,0.988139087299117
Zero,0.0,0.0,0.0,0.0,0.001180778012428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004971947453974001,0.0,0.002441589455422,0.004209358298541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019828303441450004,0.9826624091323211
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004446522298407,0.0,0.0019961681627530003,0.003670419165249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015924648422560002,0.9856253992981121
Zero,0.001376481564656,0.001602865059696,0.0,0.0,0.001988788749043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006098862692346001,0.0,0.0035195938126070005,0.005393206605257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029609525420200003,0.9750288576875971
Zero,0.0021202711102210003,0.002350081664959,0.0,0.001116627959143,0.0028777392326890003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118781773195,0.006999260117921,0.0,0.004502569021890001,0.006389861557110001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038938688015030002,0.9670970924616251
Zero,0.0,0.0010755033775500002,0.0,0.0,0.001370862123505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005270812405115,0.0,0.0027114345492100004,0.0045198922914870005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002223412722827,0.9808195241484721
Zero,0.001118874827419,0.00133108998711,0.0,0.0,0.0016732143519610002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056989550887080005,0.0,0.0031183214659710004,0.004969215144534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025916637735250003,0.977958716938439
Zero,0.001566923390495,0.001801230172039,0.0,0.0,0.002215723988177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006363291188054,0.0,0.0037960236635620004,0.005675644269325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032187199467020003,0.9729405719873311
Zero,0.0,0.0,0.0,0.0,0.001030609389427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004715036482747,0.0,0.002219122270213,0.003944661648471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017867524664890002,0.9841539020204961
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003954469975099,0.0,0.0016136126845720002,0.003174985744034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012645909328010002,0.9881070231282151
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003721911088179,0.0,0.001498010728188,0.00305131182829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011250036688870001,0.9889516074432081
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041632833749050005,0.0,0.001771710339595,0.0033839240363700003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013991922053860001,0.987087104041753
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003981034043477,0.0,0.0016333890270630001,0.0032014776386810003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012813603891840002,0.9879798121281441
Zero,0.001338145884291,0.0015615665350260002,0.0,0.0,0.001941343277723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006040847546251,0.0,0.003460134772038,0.005331467785978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029058595936150003,0.9754675729259361
Zero,0.0,0.001032818105953,0.0,0.0,0.001319776202629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005193067556519,0.0,0.0026401059190310004,0.0044388532626150005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002159515466553,0.9813107185308421
Zero,0.0019925627953840002,0.002237182985658,0.0,0.0010417217564670002,0.0027039140413500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001076973011546,0.006873083352270001,0.0,0.004353771189574,0.006224491578790001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037471270509350004,0.9684950276020131
Zero,0.0,0.0,0.0,0.0,0.001017025681525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004690722986565,0.0,0.002198529214315,0.0039197251983160005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017687133539300002,0.9842907273140371
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004306022958861001,0.0,0.0018834648450170002,0.0035279733946540002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014951270808010002,0.9863615824085321
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004088716280028,0.0,0.001715203739309,0.0033094470631100004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013509121026730002,0.9874283891209671
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00407882555125,0.0,0.0017070634079750001,0.0032992643933060003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013440111544540001,0.987505009928996
Zero,0.0,0.0,0.0,0.0,0.0010621893898050002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004770836132347,0.0,0.0022666860250570003,0.004001966899195001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018284888221510001,0.9838371260956561
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038557983720120003,0.0,0.0015410446209130001,0.00307685433327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001203233249239,0.9885730368952861
Zero,0.0020072355640300002,0.0022536291138840004,0.0,0.0010521707939590002,0.002723891505414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001092405176404,0.006900844803419,0.0,0.004384945267637001,0.006254487194182001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037766668646640003,0.9682765890852401
Zero,0.0013764815717160002,0.00160286506868,0.0,0.0,0.001988788755994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006098862692141001,0.0,0.003519593814253,0.005393206605943001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00296095254217,0.9750288576547471
Zero,0.0,0.0010982335734100001,0.0,0.0,0.001397992561533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053114085953270005,0.0,0.002748988440086,0.004562271544975001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022571596642500004,0.9805596227210841
Zero,0.001466686711338,0.001697061511685,0.0,0.0,0.00209688946883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006226979398382001,0.0,0.0036524278336490003,0.0055298500445030005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003084482210702,0.974032860348465
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003974330676856,0.0,0.0016283889611560002,0.003194789614573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001277118654122,0.9880119840268021
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039963171925520005,0.0,0.001644812890606,0.0032167331178300004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129105660531,0.9879062838213211
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038735610953410005,0.0,0.001554004301683,0.00309448776557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012141703317110001,0.9884898977019051
Zero,0.002190145811017,0.002376071579639,0.0,0.001097090592363,0.002867712512974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012707991009710002,0.006757069106609,0.0,0.004564088544007,0.00632850883422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004286729336642,0.966880306961955
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041544711448960004,0.0,0.001764987574115,0.0033751814670310003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001393462332867,0.9871306359195211
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004031904203185,0.0,0.0017531516704670002,0.0034150639160800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013178093131370001,0.9874830414896041
Zero,0.0013228673670660001,0.001440053346611,0.0,0.0,0.0017919466737170001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005769310721283,0.0,0.0033332188002920004,0.005055245426906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028522094921520002,0.9765510739290931
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037068704144790003,0.0,0.0014341953799240001,0.002929580480918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001113408500875,0.989257305416619
Zero,0.0012870067060210002,0.0015089689039200001,0.0,0.0,0.0018804143695090002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005966083642495,0.0,0.003384111473814,0.005252045157418001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028356949392930003,0.9760307405228591
Zero,0.0011157140710340002,0.0013277263317710002,0.0,0.0,0.0016692721440670002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005693684442303001,0.0,0.0031131688263680004,0.004963653812679001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002586960543727,0.977995607964207
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043219803212,0.0,0.0018961270313580002,0.0035441139398010003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001506032819619,0.9862791065649561
Zero,0.0,0.001062320169684,0.0,0.0,0.001355102963555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052470171441110006,0.0,0.0026895189417920004,0.004495069630597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022037512322310004,0.9809707682721981
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004264590647078,0.0,0.0018507544155080002,0.0034861116904000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014669898994760001,0.9865743820319121
Zero,0.002338533626084,0.0025896345312730004,0.0,0.001280964880356,0.0030938309535490003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013089984129880002,0.007254322397278001,0.0,0.004791841202919,0.006638285065001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004168913249679,0.964860728374145
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003926274321832001,0.0,0.001592733299661,0.0031469007532500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001247093539928,0.988240784804815
Zero,0.0012869908553490002,0.0015089483491470001,0.0,0.0,0.0018803740452900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005966085075597,0.0,0.0033841122867050003,0.0052519985215930005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002835611449448,0.9760309749734131
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003955710627515,0.0,0.001614534064114,0.0031762223418690004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001265371767197,0.9881010984955361
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004460871686072,0.0,0.0020078326792890002,0.0036850090740250005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025732179850002,0.9855489287901581
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004106715060691,0.0,0.001728324773921,0.0033272264580970004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001362142833697,0.9873677094009071
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038657514547250004,0.0,0.0015483007533070002,0.003086733218174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001209355816589,0.9885264915113771
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004127413114344,0.0,0.001744175187729,0.0033479992130230002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013756749045760002,0.9872652652165551
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004095328781654001,0.0,0.001719631172717,0.0033158066464420003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013547261710050002,0.9874238663028131
Zero,0.0,0.001018697186722,0.0,0.0,0.001302836690112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005166893146636001,0.0,0.0026162701816910003,0.004411610073255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002138212470645,0.981474207514005
Zero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004183216145037001,0.0,0.0017872109407300002,0.003404091134072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014124795090140001,0.9869867314267661
Zero,0.001168226979337,0.0013835112182760002,0.0,0.0,0.001734532356235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005779996287520001,0.0,0.003197995529275,0.005054815789338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026645154057590003,0.9773859988923431
