Gene,Expt,x,y
3110035E14Rik,1,6825,14624
3110035E14Rik,1,6830,14482
3110035E14Rik,1,6831,14577
3110035E14Rik,1,6840,14500
3110035E14Rik,1,6844,14732
3110035E14Rik,1,6849,13113
3110035E14Rik,1,6851,14661
3110035E14Rik,1,6851,14672
3110035E14Rik,1,6855,14761
3110035E14Rik,1,6856,13067
3110035E14Rik,1,6856,14874
3110035E14Rik,1,6857,14550
3110035E14Rik,1,6862,14680
3110035E14Rik,1,6862,14734
3110035E14Rik,1,6863,14662
3110035E14Rik,1,6863,14677
3110035E14Rik,1,6867,14601
3110035E14Rik,1,6867,14759
3110035E14Rik,1,6871,14755
3110035E14Rik,1,6874,14599
3110035E14Rik,1,6880,13080
3110035E14Rik,1,6888,14869
3110035E14Rik,1,6890,14073
3110035E14Rik,1,6904,13187
3110035E14Rik,1,6907,13157
3110035E14Rik,1,6916,13135
3110035E14Rik,1,6921,13180
3110035E14Rik,1,6922,13127
3110035E14Rik,1,6924,13121
3110035E14Rik,1,6925,13299
3110035E14Rik,1,6933,13184
3110035E14Rik,1,6934,13301
3110035E14Rik,1,6935,13196
3110035E14Rik,1,6936,13215
3110035E14Rik,1,6936,14567
3110035E14Rik,1,6949,14770
3110035E14Rik,1,6949,14887
3110035E14Rik,1,6950,14174
3110035E14Rik,1,6953,13136
3110035E14Rik,1,6956,13126
3110035E14Rik,1,6959,13317
3110035E14Rik,1,6970,13150
3110035E14Rik,1,6975,13258
3110035E14Rik,1,6978,13059
3110035E14Rik,1,6979,13334
3110035E14Rik,1,6997,13085
3110035E14Rik,1,7006,13235
3110035E14Rik,1,7006,13242
3110035E14Rik,1,7008,13128
3110035E14Rik,1,7015,13054
3110035E14Rik,1,7022,13476
3110035E14Rik,1,7025,13474
3110035E14Rik,1,7026,13482
3110035E14Rik,1,7027,13090
3110035E14Rik,1,7027,13442
3110035E14Rik,1,7033,13382
3110035E14Rik,1,7035,13492
3110035E14Rik,1,7038,13151
3110035E14Rik,1,7055,13133
3110035E14Rik,1,7061,13533
3110035E14Rik,1,7063,13317
3110035E14Rik,1,7063,13322
3110035E14Rik,1,7072,13291
3110035E14Rik,1,7073,13378
3110035E14Rik,1,7075,13109
3110035E14Rik,1,7081,13478
3110035E14Rik,1,7093,13342
3110035E14Rik,1,7093,13384
3110035E14Rik,1,7100,13499
3110035E14Rik,1,7110,13235
3110035E14Rik,1,7125,14263
3110035E14Rik,1,7132,13362
3110035E14Rik,1,7133,13391
3110035E14Rik,1,7139,13534
3110035E14Rik,1,7139,13557
3110035E14Rik,1,7143,13203
3110035E14Rik,1,7144,13433
3110035E14Rik,1,7155,13271
3110035E14Rik,1,7155,13308
3110035E14Rik,1,7155,13651
3110035E14Rik,1,7157,13403
3110035E14Rik,1,7160,13479
3110035E14Rik,1,7169,13287
3110035E14Rik,1,7178,14878
3110035E14Rik,1,7202,13598
3110035E14Rik,1,7204,13429
3110035E14Rik,1,7206,13597
3110035E14Rik,1,7209,13682
3110035E14Rik,1,7215,13424
3110035E14Rik,1,7222,14890
3110035E14Rik,1,7250,14855
3110035E14Rik,1,7253,13478
3110035E14Rik,1,7263,13709
3110035E14Rik,1,7265,13657
3110035E14Rik,1,7269,13361
3110035E14Rik,1,7274,13485
3110035E14Rik,1,7278,13461
3110035E14Rik,1,7281,13502
3110035E14Rik,1,7283,13457
3110035E14Rik,1,7285,13538
3110035E14Rik,1,7289,13713
3110035E14Rik,1,7290,13535
3110035E14Rik,1,7306,13523
3110035E14Rik,1,7306,13660
3110035E14Rik,1,7309,13708
3110035E14Rik,1,7315,13564
3110035E14Rik,1,7320,13641
3110035E14Rik,1,7320,13924
3110035E14Rik,1,7328,13812
3110035E14Rik,1,7337,13558
3110035E14Rik,1,7341,13575
3110035E14Rik,1,7349,13731
3110035E14Rik,1,7350,13594
3110035E14Rik,1,7350,13723
3110035E14Rik,1,7359,13557
3110035E14Rik,1,7360,13550
3110035E14Rik,1,7366,13694
3110035E14Rik,1,7367,13643
3110035E14Rik,1,7369,14771
3110035E14Rik,1,7370,13642
3110035E14Rik,1,7372,13848
3110035E14Rik,1,7373,13711
3110035E14Rik,1,7381,13292
3110035E14Rik,1,7401,13839
3110035E14Rik,1,7403,13655
3110035E14Rik,1,7410,13675
3110035E14Rik,1,7412,13732
3110035E14Rik,1,7417,13645
3110035E14Rik,1,7424,13862
3110035E14Rik,1,7429,13634
3110035E14Rik,1,7432,13935
3110035E14Rik,1,7442,13798
3110035E14Rik,1,7447,13792
3110035E14Rik,1,7462,13977
3110035E14Rik,1,7466,13875
3110035E14Rik,1,7469,13765
3110035E14Rik,1,5653,15730
3110035E14Rik,1,5658,15410
3110035E14Rik,1,5678,15163
3110035E14Rik,1,5692,14935
3110035E14Rik,1,5692,14987
3110035E14Rik,1,5694,15193
3110035E14Rik,1,5697,15232
3110035E14Rik,1,5713,15212
3110035E14Rik,1,5739,15474
3110035E14Rik,1,5762,15949
3110035E14Rik,1,5826,15468
3110035E14Rik,1,5833,15335
3110035E14Rik,1,5848,15273
3110035E14Rik,1,5855,16105
3110035E14Rik,1,5864,15996
3110035E14Rik,1,5867,15870
3110035E14Rik,1,5872,16069
3110035E14Rik,1,5897,15157
3110035E14Rik,1,5902,15814
3110035E14Rik,1,5904,15339
3110035E14Rik,1,5946,15237
3110035E14Rik,1,5955,15166
3110035E14Rik,1,5958,15344
3110035E14Rik,1,5964,15334
3110035E14Rik,1,5965,15628
3110035E14Rik,1,5985,15627
3110035E14Rik,1,6019,15925
3110035E14Rik,1,6027,14962
3110035E14Rik,1,6035,15873
3110035E14Rik,1,6041,14951
3110035E14Rik,1,6041,15053
3110035E14Rik,1,6052,14964
3110035E14Rik,1,6064,15229
3110035E14Rik,1,6084,15680
3110035E14Rik,1,6092,15335
3110035E14Rik,1,6103,15802
3110035E14Rik,1,6110,15014
3110035E14Rik,1,6113,16070
3110035E14Rik,1,6138,15313
3110035E14Rik,1,6139,15215
3110035E14Rik,1,6146,15385
3110035E14Rik,1,6157,15547
3110035E14Rik,1,6166,16048
3110035E14Rik,1,6170,15476
3110035E14Rik,1,6170,15959
3110035E14Rik,1,6173,15105
3110035E14Rik,1,6181,15326
3110035E14Rik,1,6188,15918
3110035E14Rik,1,6211,15854
3110035E14Rik,1,6216,15242
3110035E14Rik,1,6217,15307
3110035E14Rik,1,6226,14957
3110035E14Rik,1,6238,16010
3110035E14Rik,1,6249,15465
3110035E14Rik,1,6259,15081
3110035E14Rik,1,6262,15480
3110035E14Rik,1,6274,15730
3110035E14Rik,1,6288,15645
3110035E14Rik,1,6291,15593
3110035E14Rik,1,6299,15971
3110035E14Rik,1,6315,15238
3110035E14Rik,1,6321,15216
3110035E14Rik,1,6329,15783
3110035E14Rik,1,6330,16098
3110035E14Rik,1,6331,15244
3110035E14Rik,1,6348,15986
3110035E14Rik,1,6357,15414
3110035E14Rik,1,6393,15744
3110035E14Rik,1,6393,15935
3110035E14Rik,1,6398,15533
3110035E14Rik,1,6400,15061
3110035E14Rik,1,6411,14916
3110035E14Rik,1,6420,16075
3110035E14Rik,1,6421,15739
3110035E14Rik,1,6428,14999
3110035E14Rik,1,6455,15749
3110035E14Rik,1,6457,15253
3110035E14Rik,1,6471,15944
3110035E14Rik,1,6480,15060
3110035E14Rik,1,6480,16060
3110035E14Rik,1,6486,14955
3110035E14Rik,1,6491,15946
3110035E14Rik,1,6503,14955
3110035E14Rik,1,6511,15103
3110035E14Rik,1,6523,15211
3110035E14Rik,1,6534,14990
3110035E14Rik,1,6547,15179
3110035E14Rik,1,6554,15677
3110035E14Rik,1,6557,16028
3110035E14Rik,1,6558,15669
3110035E14Rik,1,6561,14927
3110035E14Rik,1,6563,15609
3110035E14Rik,1,6572,16013
3110035E14Rik,1,6601,15240
3110035E14Rik,1,6603,15296
3110035E14Rik,1,6612,15246
3110035E14Rik,1,6613,15229
3110035E14Rik,1,6622,15245
3110035E14Rik,1,6623,15230
3110035E14Rik,1,6631,15243
3110035E14Rik,1,6653,15228
3110035E14Rik,1,6656,14971
3110035E14Rik,1,6679,14898
3110035E14Rik,1,6686,15245
3110035E14Rik,1,6691,15233
3110035E14Rik,1,6700,15305
3110035E14Rik,1,6700,15532
3110035E14Rik,1,6712,15268
3110035E14Rik,1,6722,15847
3110035E14Rik,1,6727,14985
3110035E14Rik,1,6728,15845
3110035E14Rik,1,6729,15226
3110035E14Rik,1,6731,15865
3110035E14Rik,1,6733,14998
3110035E14Rik,1,6750,15687
3110035E14Rik,1,6759,15907
3110035E14Rik,1,6771,15381
3110035E14Rik,1,6779,15042
3110035E14Rik,1,6782,15516
3110035E14Rik,1,6788,15958
3110035E14Rik,1,6795,15331
3110035E14Rik,1,6804,15997
3110035E14Rik,1,6819,15025
3110035E14Rik,1,6820,15608
3110035E14Rik,1,6823,15020
3110035E14Rik,1,6825,15642
3110035E14Rik,1,6827,15125
3110035E14Rik,1,6842,15201
3110035E14Rik,1,6845,15026
