index,target,radius,x,y,z
5945,Enc1,,6982.0,14305.0,0
5946,Cplx2,,6982.0,14400.0,0
5947,Cck,,6982.0,14521.0,0
5948,Neurod6,,6982.0,14582.0,0
5949,Neurod6,,6982.0,14594.0,0
5950,Aldoc,,6982.0,14625.0,0
5951,Neurod6,,6982.0,14654.0,0
5952,Crym,,6982.0,14685.0,0
5953,Pde1a,,6982.0,14779.0,0
5954,Neurod6,,6982.0,14813.0,0
5955,Neurod6,,6983.0,13709.0,0
5956,Cplx2,,6983.0,13840.0,0
5957,Neurod6,,6983.0,13880.0,0
5958,Neurod6,,6983.0,13959.0,0
5959,Neurod6,,6983.0,14010.0,0
5960,Htr3a,,6983.0,14021.0,0
5961,Nrn1,,6983.0,14029.0,0
5962,Prkca,,6983.0,14082.0,0
5963,Pcp4,,6983.0,14118.0,0
5964,Cck,,6983.0,14137.0,0
5965,Prkca,,6983.0,14174.0,0
5966,Neurod6,,6983.0,14197.0,0
5967,Sulf2,,6983.0,14208.0,0
5968,Wfs1,,6983.0,14242.0,0
5969,Neurod6,,6983.0,14246.0,0
5970,Enc1,,6983.0,14287.0,0
5971,Neurod6,,6983.0,14475.0,0
5972,Crym,,6983.0,14484.0,0
5973,Prkca,,6983.0,14490.0,0
5974,Snca,,6983.0,14499.0,0
5975,3110035E14Rik,,6983.0,14568.0,0
5976,Neurod6,,6983.0,14603.0,0
5977,Prkca,,6983.0,14639.0,0
5978,Neurod6,,6983.0,14653.0,0
5979,Fam19a1,,6983.0,14656.0,0
5980,Cplx2,,6983.0,14677.0,0
5981,Pcp4,,6983.0,14694.0,0
5982,Scg2,,6983.0,14726.0,0
5983,Prkca,,6983.0,14773.0,0
5984,Pcp4,,6983.0,14826.0,0
5985,Cplx2,,6984.0,13636.0,0
5986,Arpp21,,6984.0,13646.0,0
5987,Neurod6,,6984.0,13664.0,0
5988,Pcp4,,6984.0,13745.0,0
5989,Enc1,,6984.0,13762.0,0
5990,Cxcl14,,6984.0,13787.0,0
5991,Rgs4,,6984.0,13795.0,0
5992,Neurod6,,6984.0,13879.0,0
5993,Enc1,,6984.0,13915.0,0
5994,Cnr1,,6984.0,14093.0,0
5995,Prkca,,6984.0,14157.0,0
5996,Pcp4,,6984.0,14166.0,0
5997,Pcp4,,6984.0,14176.0,0
5998,Scg2,,6984.0,14257.0,0
5999,Crym,,6984.0,14322.0,0
6000,Pde1a,,6984.0,14327.0,0
6001,Prkca,,6984.0,14351.0,0
6002,3110035E14Rik,,6984.0,14357.0,0
6003,Prkca,,6984.0,14360.0,0
6004,Neurod6,,6984.0,14373.0,0
6005,Prkca,,6984.0,14486.0,0
6006,Snca,,6984.0,14512.0,0
6007,Pcp4,,6984.0,14564.0,0
6008,Pcp4,,6984.0,14672.0,0
6009,Serpini1,,6984.0,14747.0,0
6010,Pcp4,,6984.0,14817.0,0
6011,Nrn1,,6984.0,14824.0,0
6012,Cplx2,,6984.0,14835.0,0
6013,Cplx2,,6985.0,13659.0,0
6014,Snca,,6985.0,13681.0,0
6015,3110035E14Rik,,6985.0,13713.0,0
6016,Pde1a,,6985.0,13885.0,0
6017,Pcp4,,6985.0,13982.0,0
6018,3110035E14Rik,,6985.0,13987.0,0
6019,Cplx2,,6985.0,14002.0,0
6020,Cck,,6985.0,14011.0,0
6021,3110035E14Rik,,6985.0,14026.0,0
6022,Pde1a,,6985.0,14055.0,0
6023,Cnr1,,6985.0,14069.0,0
6024,Kit,,6985.0,14099.0,0
6025,Htr3a,,6985.0,14126.0,0
6026,Gda,,6985.0,14200.0,0
6027,Aldoc,,6985.0,14229.0,0
6028,Neurod6,,6985.0,14265.0,0
6029,Crym,,6985.0,14273.0,0
6030,Neurod6,,6985.0,14284.0,0
6031,Cnr1,,6985.0,14297.0,0
6032,Neurod6,,6985.0,14333.0,0
6033,3110035E14Rik,,6985.0,14346.0,0
6034,3110035E14Rik,,6985.0,14370.0,0
6035,Cadps2,,6985.0,14379.0,0
6036,3110035E14Rik,,6985.0,14389.0,0
6037,Neurod6,,6985.0,14395.0,0
6038,Enc1,,6985.0,14427.0,0
6039,3110035E14Rik,,6985.0,14433.0,0
6040,Neurod6,,6985.0,14437.0,0
6041,Crym,,6985.0,14439.0,0
6042,Pde1a,,6985.0,14465.0,0
6043,Kctd12,,6985.0,14467.0,0
6044,Prkca,,6985.0,14479.0,0
6045,Neurod6,,6985.0,14540.0,0
6046,Nrn1,,6985.0,14545.0,0
6047,Neurod6,,6985.0,14599.0,0
6048,Rgs4,,6985.0,14669.0,0
6049,Nrsn1,,6985.0,14723.0,0
6050,Snca,,6985.0,14757.0,0
6051,Neurod6,,6985.0,14782.0,0
6052,Pcp4,,6985.0,14840.0,0
6053,Neurod6,,6985.0,14847.0,0
6054,Neurod6,,6986.0,13653.0,0
6055,Cplx2,,6986.0,13702.0,0
6056,3110035E14Rik,,6986.0,13708.0,0
6057,3110035E14Rik,,6986.0,13710.0,0
6058,Neurod6,,6986.0,13729.0,0
6059,Cplx2,,6986.0,13742.0,0
6060,Prkca,,6986.0,13766.0,0
6061,Prkca,,6986.0,13836.0,0
6062,3110035E14Rik,,6986.0,13862.0,0
6063,Neurod6,,6986.0,13877.0,0
6064,Crym,,6986.0,13919.0,0
6065,Prkca,,6986.0,13936.0,0
6066,Nr4a2,,6986.0,13973.0,0
6067,Cplx2,,6986.0,14062.0,0
6068,Neurod6,,6986.0,14081.0,0
6069,Pcp4,,6986.0,14143.0,0
6070,3110035E14Rik,,6986.0,14152.0,0
6071,Prkca,,6986.0,14171.0,0
6072,Crym,,6986.0,14245.0,0
6073,Enc1,,6986.0,14257.0,0
6074,Cadps2,,6986.0,14336.0,0
6075,Rgs4,,6986.0,14361.0,0
6076,Neurod6,,6986.0,14396.0,0
6077,Neurod6,,6986.0,14458.0,0
6078,Neurod6,,6986.0,14559.0,0
6079,Prkca,,6986.0,14637.0,0
6080,Pcp4,,6986.0,14688.0,0
6081,Pvalb,,6986.0,14717.0,0
6082,Slc6a1,,6986.0,14743.0,0
6083,3110035E14Rik,,6986.0,14778.0,0
6084,Pde1a,,6986.0,14811.0,0
6085,Nrn1,,6987.0,13695.0,0
6086,Prkca,,6987.0,13757.0,0
6087,Cplx2,,6987.0,13805.0,0
6088,Neurod6,,6987.0,13874.0,0
6089,Scg2,,6987.0,13898.0,0
6090,Cplx2,,6987.0,13909.0,0
6091,Cplx2,,6987.0,13940.0,0
6092,Nr4a2,,6987.0,13972.0,0
6093,Npy2r,,6987.0,14052.0,0
6094,Htr3a,,6987.0,14132.0,0
6095,Enc1,,6987.0,14174.0,0
6096,Prkca,,6987.0,14191.0,0
6097,Neurod6,,6987.0,14194.0,0
6098,Pde1a,,6987.0,14205.0,0
6099,3110035E14Rik,,6987.0,14269.0,0
6100,Rgs4,,6987.0,14360.0,0
6101,Pde1a,,6987.0,14419.0,0
6102,Neurod6,,6987.0,14519.0,0
6103,Prkca,,6987.0,14564.0,0
6104,3110035E14Rik,,6987.0,14575.0,0
6105,Prkca,,6987.0,14603.0,0
6106,Cplx2,,6987.0,14680.0,0
6107,Cck,,6987.0,14711.0,0
6108,Pvalb,,6987.0,14765.0,0
6109,Crym,,6988.0,13665.0,0
6110,3110035E14Rik,,6988.0,13705.0,0
6111,Pde1a,,6988.0,13800.0,0
6112,Neurod6,,6988.0,13871.0,0
6113,Neurod6,,6988.0,13969.0,0
6114,Neurod6,,6988.0,13997.0,0
6115,Neurod6,,6988.0,14040.0,0
6116,Th,,6988.0,14050.0,0
6117,Prkca,,6988.0,14080.0,0
6118,Snca,,6988.0,14090.0,0
6119,Enc1,,6988.0,14199.0,0
6120,Fam19a1,,6988.0,14208.0,0
6121,Pvrl3,,6988.0,14303.0,0
6122,Crym,,6988.0,14318.0,0
6123,Fam19a1,,6988.0,14348.0,0
6124,Enc1,,6988.0,14354.0,0
6125,Pde1a,,6988.0,14448.0,0
6126,Pcp4,,6988.0,14462.0,0
6127,Satb1,,6988.0,14482.0,0
6128,Pde1a,,6988.0,14540.0,0
6129,Gad1,,6988.0,14729.0,0
6130,Prkca,,6988.0,14819.0,0
6131,Nrn1,,6989.0,13689.0,0
6132,Kit,,6989.0,13787.0,0
6133,Rgs4,,6989.0,13896.0,0
6134,Neurod6,,6989.0,13949.0,0
6135,Prkca,,6989.0,13995.0,0
6136,Neurod6,,6989.0,14010.0,0
6137,Prkca,,6989.0,14064.0,0
6138,Cnr1,,6989.0,14119.0,0
6139,3110035E14Rik,,6989.0,14127.0,0
6140,Enc1,,6989.0,14155.0,0
6141,Fam19a1,,6989.0,14209.0,0
6142,3110035E14Rik,,6989.0,14253.0,0
6143,Neurod6,,6989.0,14266.0,0
6144,Crym,,6989.0,14319.0,0
6145,3110035E14Rik,,6989.0,14331.0,0
6146,6330403K07Rik,,6989.0,14364.0,0
6147,Neurod6,,6989.0,14414.0,0
6148,Neurod6,,6989.0,14418.0,0
6149,Neurod6,,6989.0,14503.0,0
6150,Enc1,,6989.0,14570.0,0
6151,Neurod6,,6989.0,14659.0,0
6152,Neurod6,,6989.0,14791.0,0
6153,Cadps2,,6989.0,14826.0,0
6154,Rgs4,,6990.0,13643.0,0
6155,Neurod6,,6990.0,13669.0,0
6156,Htr3a,,6990.0,13751.0,0
6157,Neurod6,,6990.0,13862.0,0
6158,Neurod6,,6990.0,13900.0,0
6159,Prkca,,6990.0,13909.0,0
6160,Fam19a1,,6990.0,13933.0,0
6161,Fos,,6990.0,13965.0,0
6162,Prkca,,6990.0,14019.0,0
6163,Neurod6,,6990.0,14060.0,0
6164,Cnr1,,6990.0,14093.0,0
6165,Cnr1,,6990.0,14120.0,0
6166,3110035E14Rik,,6990.0,14128.0,0
6167,3110035E14Rik,,6990.0,14169.0,0
6168,Pcp4,,6990.0,14178.0,0
6169,3110035E14Rik,,6990.0,14211.0,0
6170,Pde1a,,6990.0,14265.0,0
6171,Pcp4,,6990.0,14336.0,0
6172,3110035E14Rik,,6990.0,14377.0,0
6173,Cck,,6990.0,14395.0,0
6174,Prkca,,6990.0,14443.0,0
6175,Pde1a,,6990.0,14477.0,0
6176,Prkca,,6990.0,14509.0,0
6177,Neurod6,,6990.0,14516.0,0
6178,3110035E14Rik,,6990.0,14584.0,0
6179,Pcp4,,6990.0,14600.0,0
6180,Cplx2,,6990.0,14618.0,0
6181,Neurod6,,6990.0,14658.0,0
6182,Rgs4,,6990.0,14686.0,0
6183,Gad1,,6990.0,14760.0,0
6184,Cplx2,,6990.0,14797.0,0
6185,Neurod6,,6990.0,14802.0,0
6186,Col25a1,,6990.0,14832.0,0
6187,Pde1a,,6990.0,14843.0,0
6188,Arpp21,,6991.0,13651.0,0
6189,Neurod6,,6991.0,13708.0,0
6190,3110035E14Rik,,6991.0,13717.0,0
6191,Nrn1,,6991.0,13925.0,0
6192,Prkca,,6991.0,14020.0,0
6193,Prkca,,6991.0,14148.0,0
6194,Fam19a1,,6991.0,14221.0,0
6195,Pcp4,,6991.0,14272.0,0
6196,Crym,,6991.0,14274.0,0
6197,Neurod6,,6991.0,14310.0,0
6198,Neurod6,,6991.0,14384.0,0
6199,Rgs4,,6991.0,14424.0,0
6200,Rgs4,,6991.0,14467.0,0
6201,Cplx2,,6991.0,14554.0,0
6202,Enc1,,6991.0,14639.0,0
6203,Scg2,,6991.0,14710.0,0
6204,Pthlh,,6991.0,14731.0,0
6205,Pvalb,,6991.0,14754.0,0
6206,Prkca,,6991.0,14816.0,0
6207,Pvrl3,,6992.0,13654.0,0
6208,Pcp4,,6992.0,13679.0,0
6209,3110035E14Rik,,6992.0,13714.0,0
6210,Neurod6,,6992.0,13719.0,0
6211,Neurod6,,6992.0,13824.0,0
6212,Nrn1,,6992.0,13834.0,0
6213,Neurod6,,6992.0,13910.0,0
6214,Pde1a,,6992.0,13943.0,0
6215,Fam19a1,,6992.0,13959.0,0
6216,Cplx2,,6992.0,14005.0,0
6217,Cplx2,,6992.0,14051.0,0
6218,Prkca,,6992.0,14085.0,0
6219,Enc1,,6992.0,14089.0,0
6220,Neurod6,,6992.0,14194.0,0
6221,Neurod6,,6992.0,14242.0,0
6222,Prkca,,6992.0,14246.0,0
6223,Pde1a,,6992.0,14260.0,0
6224,Neurod6,,6992.0,14363.0,0
6225,Rgs4,,6992.0,14425.0,0
6226,Enc1,,6992.0,14519.0,0
6227,Pcp4,,6992.0,14526.0,0
6228,Cadps2,,6992.0,14549.0,0
6229,Enc1,,6992.0,14576.0,0
6230,Prkca,,6992.0,14578.0,0
6231,Htr3a,,6992.0,14604.0,0
6232,Nrn1,,6992.0,14807.0,0
6233,Aldoc,,6993.0,13625.0,0
6234,Pcp4,,6993.0,13744.0,0
6235,Cplx2,,6993.0,13768.0,0
6236,Enc1,,6993.0,13783.0,0
6237,Cplx2,,6993.0,13828.0,0
6238,Neurod6,,6993.0,13866.0,0
6239,Fam19a1,,6993.0,13882.0,0
6240,Neurod6,,6993.0,14050.0,0
6241,Neurod6,,6993.0,14064.0,0
6242,Cplx2,,6993.0,14068.0,0
6243,Fam19a1,,6993.0,14106.0,0
6244,Pcp4,,6993.0,14135.0,0
6245,Sulf2,,6993.0,14159.0,0
6246,Neurod6,,6993.0,14190.0,0
6247,Prkca,,6993.0,14305.0,0
6248,Cplx2,,6993.0,14336.0,0
6249,Cplx2,,6993.0,14341.0,0
6250,Nrn1,,6993.0,14388.0,0
6251,Cplx2,,6993.0,14410.0,0
6252,Prkca,,6993.0,14441.0,0
6253,Rgs4,,6993.0,14514.0,0
6254,Pcp4,,6993.0,14529.0,0
6255,Neurod6,,6993.0,14624.0,0
6256,Aldoc,,6993.0,14642.0,0
6257,Neurod6,,6993.0,14663.0,0
6258,Enc1,,6993.0,14671.0,0
6259,Pcp4,,6993.0,14696.0,0
6260,Nrsn1,,6993.0,14721.0,0
6261,Neurod6,,6993.0,14838.0,0
6262,Pde1a,,6994.0,13808.0,0
6263,Neurod6,,6994.0,13887.0,0
6264,Nrn1,,6994.0,13914.0,0
6265,Cplx2,,6994.0,13945.0,0
6266,Neurod6,,6994.0,13998.0,0
6267,3110035E14Rik,,6994.0,14074.0,0
6268,Neurod6,,6994.0,14094.0,0
6269,Cplx2,,6994.0,14152.0,0
6270,Prkca,,6994.0,14156.0,0
6271,Neurod6,,6994.0,14161.0,0
6272,Npy2r,,6994.0,14173.0,0
6273,Neurod6,,6994.0,14196.0,0
6274,Neurod6,,6994.0,14238.0,0
6275,Prkca,,6994.0,14264.0,0
6276,Pcp4,,6994.0,14273.0,0
6277,Nrsn1,,6994.0,14292.0,0
6278,Neurod6,,6994.0,14328.0,0
6279,Enc1,,6994.0,14338.0,0
6280,Neurod6,,6994.0,14365.0,0
6281,Prkca,,6994.0,14416.0,0
6282,Prkca,,6994.0,14428.0,0
6283,Pcp4,,6994.0,14446.0,0
6284,Snca,,6994.0,14560.0,0
6285,Neurod6,,6994.0,14566.0,0
6286,Aldoc,,6994.0,14590.0,0
6287,Crym,,6994.0,14688.0,0
6288,Scg2,,6994.0,14716.0,0
6289,Neurod6,,6994.0,14811.0,0
6290,Rgs4,,6994.0,14822.0,0
6291,Neurod6,,6994.0,14834.0,0
6292,Neurod6,,6995.0,13668.0,0
6293,Prkca,,6995.0,13754.0,0
6294,Neurod6,,6995.0,13784.0,0
6295,Nrn1,,6995.0,13794.0,0
6296,Pde1a,,6995.0,13845.0,0
6297,3110035E14Rik,,6995.0,13890.0,0
6298,Htr3a,,6995.0,13916.0,0
6299,Neurod6,,6995.0,13966.0,0
6300,Pde1a,,6995.0,13970.0,0
6301,Npy2r,,6995.0,13974.0,0
6302,3110035E14Rik,,6995.0,14031.0,0
6303,Cplx2,,6995.0,14063.0,0
6304,Cplx2,,6995.0,14203.0,0
6305,Pcp4,,6995.0,14230.0,0
6306,Pcp4,,6995.0,14283.0,0
6307,Neurod6,,6995.0,14315.0,0
6308,Neurod6,,6995.0,14321.0,0
6309,Neurod6,,6995.0,14337.0,0
6310,Neurod6,,6995.0,14350.0,0
6311,Rgs4,,6995.0,14378.0,0
6312,3110035E14Rik,,6995.0,14414.0,0
6313,Pcp4,,6995.0,14595.0,0
6314,Pcp4,,6995.0,14632.0,0
6315,Enc1,,6995.0,14662.0,0
6316,Gad1,,6995.0,14708.0,0
6317,Satb1,,6995.0,14758.0,0
6318,Cplx2,,6996.0,13647.0,0
6319,Enc1,,6996.0,13684.0,0
6320,Cplx2,,6996.0,13774.0,0
6321,Pcp4,,6996.0,13822.0,0
6322,Nrn1,,6996.0,13875.0,0
6323,Pde1a,,6996.0,13884.0,0
6324,Enc1,,6996.0,13913.0,0
6325,Pde1a,,6996.0,13993.0,0
6326,3110035E14Rik,,6996.0,14121.0,0
6327,Crym,,6996.0,14212.0,0
6328,Cnr1,,6996.0,14226.0,0
6329,Pcp4,,6996.0,14273.0,0
6330,Cxcl14,,6996.0,14279.0,0
6331,Nrn1,,6996.0,14289.0,0
6332,Htr3a,,6996.0,14300.0,0
6333,Neurod6,,6996.0,14343.0,0
6334,Enc1,,6996.0,14419.0,0
6335,Snca,,6996.0,14459.0,0
6336,3110035E14Rik,,6996.0,14520.0,0
6337,Pcp4,,6996.0,14554.0,0
6338,Neurod6,,6996.0,14607.0,0
6339,Neurod6,,6996.0,14647.0,0
6340,Cck,,6996.0,14668.0,0
6341,Rgs4,,6996.0,14689.0,0
6342,Pvalb,,6996.0,14713.0,0
6343,Plp1,,6996.0,14743.0,0
6344,Slc6a1,,6996.0,14751.0,0
6345,Cplx2,,6996.0,14827.0,0
6346,Neurod6,,6997.0,13705.0,0
6347,3110035E14Rik,,6997.0,13803.0,0
6348,Crym,,6997.0,13862.0,0
6349,Cplx2,,6997.0,13954.0,0
6350,Cplx2,,6997.0,13957.0,0
6351,Prkca,,6997.0,14034.0,0
6352,Pde1a,,6997.0,14130.0,0
6353,Pcp4,,6997.0,14132.0,0
6354,Prkca,,6997.0,14185.0,0
6355,Cnr1,,6997.0,14238.0,0
6356,Pcp4,,6997.0,14261.0,0
6357,Pcp4,,6997.0,14274.0,0
6358,Snca,,6997.0,14280.0,0
6359,Neurod6,,6997.0,14285.0,0
6360,Neurod6,,6997.0,14394.0,0
6361,Neurod6,,6997.0,14471.0,0
6362,Pcp4,,6997.0,14485.0,0
6363,Rgs4,,6997.0,14518.0,0
6364,Cck,,6997.0,14565.0,0
6365,Cck,,6997.0,14570.0,0
6366,Cck,,6997.0,14667.0,0
6367,Pcp4,,6997.0,14681.0,0
6368,Pcp4,,6997.0,14816.0,0
6369,Cplx2,,6998.0,13629.0,0
6370,Enc1,,6998.0,13641.0,0
6371,Arpp21,,6998.0,13662.0,0
6372,3110035E14Rik,,6998.0,13681.0,0
6373,Neurod6,,6998.0,13694.0,0
6374,Prkca,,6998.0,13727.0,0
6375,Neurod6,,6998.0,13736.0,0
6376,Neurod6,,6998.0,13749.0,0
6377,Nrn1,,6998.0,13758.0,0
6378,Trp53i11,,6998.0,13938.0,0
6379,Neurod6,,6998.0,14007.0,0
6380,Slc6a1,,6998.0,14140.0,0
6381,Pcp4,,6998.0,14157.0,0
6382,Id2,,6998.0,14162.0,0
6383,Crym,,6998.0,14171.0,0
6384,3110035E14Rik,,6998.0,14209.0,0
6385,3110035E14Rik,,6998.0,14252.0,0
6386,Cplx2,,6998.0,14407.0,0
6387,Neurod6,,6998.0,14470.0,0
6388,Cplx2,,6998.0,14598.0,0
6389,Cplx2,,6998.0,14653.0,0
6390,3110035E14Rik,,6998.0,14677.0,0
6391,Gad1,,6998.0,14708.0,0
6392,Pvalb,,6998.0,14716.0,0
6393,Gad1,,6998.0,14749.0,0
6394,Neurod6,,6998.0,14806.0,0
6395,3110035E14Rik,,6998.0,14812.0,0
6396,Prkca,,6998.0,14823.0,0
6397,Pcp4,,6998.0,14846.0,0
6398,Sulf2,,6999.0,13806.0,0
6399,Neurod6,,6999.0,13885.0,0
6400,Cplx2,,6999.0,13890.0,0
6401,3110035E14Rik,,6999.0,13895.0,0
6402,Scg2,,6999.0,13907.0,0
6403,Pax6,,6999.0,13912.0,0
6404,Prkca,,6999.0,13949.0,0
6405,Gad1,,6999.0,13978.0,0
6406,Pcp4,,6999.0,14008.0,0
6407,Neurod6,,6999.0,14027.0,0
6408,Fam19a1,,6999.0,14069.0,0
6409,Enc1,,6999.0,14074.0,0
6410,Prkca,,6999.0,14136.0,0
6411,Cplx2,,6999.0,14146.0,0
6412,Neurod6,,6999.0,14154.0,0
6413,Rgs4,,6999.0,14257.0,0
6414,Neurod6,,6999.0,14289.0,0
6415,Neurod6,,6999.0,14324.0,0
6416,3110035E14Rik,,6999.0,14501.0,0
6417,Pcp4,,6999.0,14523.0,0
6418,Fam19a1,,6999.0,14622.0,0
6419,Neurod6,,6999.0,14651.0,0
6420,Enc1,,6999.0,14685.0,0
6421,Enc1,,6999.0,14693.0,0
6422,Id2,,6999.0,14720.0,0
6423,Nrsn1,,6999.0,14735.0,0
6424,Nrn1,,6999.0,14821.0,0
6425,Snca,,7000.0,13637.0,0
6426,Neurod6,,7000.0,13674.0,0
6427,Neurod6,,7000.0,13754.0,0
6428,Neurod6,,7000.0,13767.0,0
6429,Cplx2,,7000.0,13796.0,0
6430,Cnr1,,7000.0,13970.0,0
6431,Cplx2,,7000.0,14145.0,0
6432,Neurod6,,7000.0,14153.0,0
6433,Cplx2,,7000.0,14282.0,0
6434,Neurod6,,7000.0,14288.0,0
6435,3110035E14Rik,,7000.0,14424.0,0
6436,Kctd12,,7000.0,14461.0,0
6437,Cplx2,,7000.0,14553.0,0
6438,Neurod6,,7000.0,14583.0,0
6439,Slc6a1,,7000.0,14741.0,0
6440,Prkca,,7000.0,14804.0,0
6441,Neurod6,,7001.0,13712.0,0
6442,Pcp4,,7001.0,13849.0,0
6443,Fam19a1,,7001.0,13875.0,0
6444,Neurod6,,7001.0,13882.0,0
6445,Enc1,,7001.0,13887.0,0
6446,Neurod6,,7001.0,14052.0,0
6447,3110035E14Rik,,7001.0,14059.0,0
6448,Pde1a,,7001.0,14102.0,0
6449,Neurod6,,7001.0,14170.0,0
6450,Cck,,7001.0,14194.0,0
6451,Neurod6,,7001.0,14212.0,0
6452,Rgs4,,7001.0,14244.0,0
6453,3110035E14Rik,,7001.0,14246.0,0
6454,Enpp2,,7001.0,14309.0,0
6455,3110035E14Rik,,7001.0,14315.0,0
6456,Cplx2,,7001.0,14322.0,0
6457,3110035E14Rik,,7001.0,14376.0,0
6458,Prkca,,7001.0,14446.0,0
6459,Cadps2,,7001.0,14456.0,0
6460,Rgs4,,7001.0,14465.0,0
6461,Snca,,7001.0,14479.0,0
6462,Rgs12,,7001.0,14515.0,0
6463,Neurod6,,7001.0,14564.0,0
6464,Neurod6,,7001.0,14579.0,0
6465,Neurod6,,7001.0,14584.0,0
6466,Neurod6,,7001.0,14615.0,0
6467,Neurod6,,7001.0,14621.0,0
6468,Chrm2,,7001.0,14725.0,0
6469,Kctd12,,7001.0,14728.0,0
6470,Cplx2,,7001.0,14813.0,0
6471,Reln,,7002.0,13639.0,0
6472,Aldoc,,7002.0,13659.0,0
6473,Fam19a1,,7002.0,13707.0,0
6474,Snca,,7002.0,13767.0,0
6475,Neurod6,,7002.0,13859.0,0
6476,Nrn1,,7002.0,14040.0,0
6477,Prkca,,7002.0,14090.0,0
6478,Neurod6,,7002.0,14200.0,0
6479,Neurod6,,7002.0,14221.0,0
6480,Prkca,,7002.0,14297.0,0
6481,6330403K07Rik,,7002.0,14357.0,0
6482,Enc1,,7002.0,14360.0,0
6483,Fos,,7002.0,14368.0,0
6484,6330403K07Rik,,7002.0,14426.0,0
6485,Neurod6,,7002.0,14563.0,0
6486,Pvalb,,7002.0,14721.0,0
6487,Pvalb,,7002.0,14732.0,0
6488,Gad1,,7002.0,14840.0,0
6489,Neurod6,,7003.0,13661.0,0
6490,Prkca,,7003.0,13729.0,0
6491,3110035E14Rik,,7003.0,13736.0,0
6492,Cxcl14,,7003.0,13739.0,0
6493,Prkca,,7003.0,13749.0,0
6494,Cadps2,,7003.0,13799.0,0
6495,Cplx2,,7003.0,13826.0,0
6496,Enc1,,7003.0,13844.0,0
6497,Neurod6,,7003.0,13942.0,0
6498,Crym,,7003.0,13971.0,0
6499,Cplx2,,7003.0,13973.0,0
6500,Neurod6,,7003.0,13996.0,0
6501,Neurod6,,7003.0,14003.0,0
6502,Nrn1,,7003.0,14009.0,0
6503,Pcp4,,7003.0,14014.0,0
6504,Neurod6,,7003.0,14048.0,0
6505,Neurod6,,7003.0,14098.0,0
6506,Cplx2,,7003.0,14168.0,0
6507,Neurod6,,7003.0,14193.0,0
6508,Pde1a,,7003.0,14280.0,0
6509,Pcp4,,7003.0,14291.0,0
6510,Neurod6,,7003.0,14325.0,0
6511,Cxcl14,,7003.0,14340.0,0
6512,Htr3a,,7003.0,14379.0,0
6513,3110035E14Rik,,7003.0,14386.0,0
6514,Cplx2,,7003.0,14469.0,0
6515,Enc1,,7003.0,14499.0,0
6516,3110035E14Rik,,7003.0,14525.0,0
6517,Crym,,7003.0,14581.0,0
6518,Pcp4,,7003.0,14611.0,0
6519,Enpp2,,7003.0,14751.0,0
6520,Prkca,,7003.0,14814.0,0
6521,Cdh13,,7003.0,14829.0,0
6522,Neurod6,,7004.0,13693.0,0
6523,Prkca,,7004.0,13716.0,0
6524,Fam19a1,,7004.0,13720.0,0
6525,3110035E14Rik,,7004.0,13820.0,0
6526,Prkca,,7004.0,13868.0,0
6527,Neurod6,,7004.0,13884.0,0
6528,Cplx2,,7004.0,13947.0,0
6529,Neurod6,,7004.0,13955.0,0
6530,Pde1a,,7004.0,13992.0,0
6531,Pcp4,,7004.0,14018.0,0
6532,Neurod6,,7004.0,14074.0,0
6533,Cplx2,,7004.0,14106.0,0
6534,3110035E14Rik,,7004.0,14172.0,0
6535,Cck,,7004.0,14207.0,0
6536,Prkca,,7004.0,14239.0,0
6537,Pcp4,,7004.0,14292.0,0
6538,Prkca,,7004.0,14429.0,0
6539,Snca,,7004.0,14449.0,0
6540,Kctd12,,7004.0,14475.0,0
6541,Rorb,,7004.0,14524.0,0
6542,Neurod6,,7004.0,14539.0,0
6543,Htr3a,,7004.0,14562.0,0
6544,Cplx2,,7004.0,14586.0,0
6545,Nrn1,,7004.0,14624.0,0
6546,Plcxd2,,7004.0,14630.0,0
6547,Enc1,,7004.0,14682.0,0
6548,Gad1,,7004.0,14709.0,0
6549,Neurod6,,7004.0,14806.0,0
6550,Rgs4,,7005.0,13680.0,0
6551,Prkca,,7005.0,13688.0,0
6552,Kit,,7005.0,13699.0,0
6553,Pcp4,,7005.0,13774.0,0
6554,Enc1,,7005.0,13785.0,0
6555,Snca,,7005.0,13800.0,0
6556,Prkca,,7005.0,13817.0,0
6557,Neurod6,,7005.0,13864.0,0
6558,Neurod6,,7005.0,13939.0,0
6559,Nos1,,7005.0,13962.0,0
6560,Neurod6,,7005.0,14038.0,0
6561,Pde1a,,7005.0,14186.0,0
6562,Id2,,7005.0,14229.0,0
6563,Nrn1,,7005.0,14265.0,0
6564,3110035E14Rik,,7005.0,14370.0,0
6565,Pax6,,7005.0,14382.0,0
6566,Pcp4,,7005.0,14443.0,0
