Gene,Expt,x,y
3110035E14Rik,1,7450,14985
3110035E14Rik,1,7452,16485
3110035E14Rik,1,7452,16593
3110035E14Rik,1,7457,16392
3110035E14Rik,1,7457,16535
3110035E14Rik,1,6677,17464
3110035E14Rik,1,6679,17192
3110035E14Rik,1,6682,16902
3110035E14Rik,1,6682,17465
3110035E14Rik,1,6684,17199
3110035E14Rik,1,6685,17008
3110035E14Rik,1,6689,16671
3110035E14Rik,1,6692,16879
3110035E14Rik,1,6714,16783
3110035E14Rik,1,6716,16746
3110035E14Rik,1,6717,16806
3110035E14Rik,1,6717,17536
3110035E14Rik,1,6725,17163
3110035E14Rik,1,6738,17115
3110035E14Rik,1,6743,16971
3110035E14Rik,1,6757,16787
3110035E14Rik,1,6768,17506
3110035E14Rik,1,6768,17509
3110035E14Rik,1,6771,17148
3110035E14Rik,1,6771,17469
3110035E14Rik,1,6774,17146
3110035E14Rik,1,6778,17474
3110035E14Rik,1,6788,16858
3110035E14Rik,1,6794,16981
3110035E14Rik,1,6810,17508
3110035E14Rik,1,6817,17419
3110035E14Rik,1,6828,17054
3110035E14Rik,1,6830,17306
3110035E14Rik,1,6832,16968
3110035E14Rik,1,6838,17469
3110035E14Rik,1,6848,17473
3110035E14Rik,1,6882,17114
3110035E14Rik,1,6910,16886
3110035E14Rik,1,6922,17226
3110035E14Rik,1,6923,17241
3110035E14Rik,1,6927,17218
3110035E14Rik,1,6943,16704
3110035E14Rik,1,6944,17348
3110035E14Rik,1,6950,16890
3110035E14Rik,1,6954,16913
3110035E14Rik,1,6961,16889
3110035E14Rik,1,6965,16919
3110035E14Rik,1,6973,16717
3110035E14Rik,1,6981,17092
3110035E14Rik,1,6997,17229
3110035E14Rik,1,7002,17596
3110035E14Rik,1,7011,17225
3110035E14Rik,1,7013,17459
3110035E14Rik,1,7020,17256
3110035E14Rik,1,7021,16675
3110035E14Rik,1,7035,17360
3110035E14Rik,1,7036,16855
3110035E14Rik,1,7036,17382
3110035E14Rik,1,7041,17111
3110035E14Rik,1,7055,17011
3110035E14Rik,1,7068,17223
3110035E14Rik,1,7081,17605
